150

6350	3650

20	90

0	26200	93390	90680	98910	97711	74790	53060	99940	49440	57270	98710	66550	99190	47870	30570	38510	38790	65740	15590	90700	97170	30140	53280	71721	90770	96370	93340	93810	89160	59600	55390	80430	96230	37290	60240	53490	45020	58940	75110	39460	55680	64350	93590	58850	97980	11820	35320	90260	86290	66360	70310	77750	87820	54460	5790	25200	64570	76190	46100	41450	34480	85190	51760	99881	45350	34420	85940	73750	42530	7880	94670	46640	52730	44740	11000	84350	82920	43030	74330	46310	62180	77080	17750	81450	22960	81760	95321	45630	80891	61920	91420	58640	21360	18620	57570	52580	27130	33990	65240	97010	55280	27350	66570	85870	91970	71870	62610	94580	73210	92490	75710	51200	49680	81050	68940	68940	53160	78380	81310	90510	17800	87950	74560	68790	64890	49420	77250	75200	35620	64340	83130	38830	98030	54720	76150	81070	77460	28470	86441	35580	40530	68900	67580	81670	97310	49980	60720	83050	60830	91420	
27030	0	110192	92640	113502	120031	84321	71460	122260	24350	31910	73350	90520	76480	58030	35620	59790	52100	69000	18450	101890	113522	30110	63652	79160	113610	82900	106222	113242	100200	82440	53480	102750	77690	47450	76290	57690	68990	51840	80210	49170	72540	85630	96040	82820	108140	21720	10230	113260	102322	53660	65980	64530	75120	41760	27080	42481	72411	50480	67221	55421	47680	109160	73040	74171	55580	48411	97912	96590	51870	26340	93370	56870	26890	29450	29840	107190	105240	52920	57160	62360	47430	99920	41190	55610	26420	59500	103281	38140	88851	60010	65710	45140	38631	39900	80310	59990	38780	44150	48970	84310	79250	37510	90540	72650	100801	94710	50260	106482	83370	66780	71380	74040	70960	103370	78111	92910	41530	53220	55470	112830	40850	74480	95840	78321	77422	73390	99570	62500	53621	87180	107100	56851	121330	62561	78110	76740	53780	52440	92330	32600	61810	90180	63540	91830	85760	45650	58810	107020	64590	65710	
93660	110271	0	87650	18200	20560	61150	112230	35260	123680	142181	184501	73680	156591	65740	83750	56370	60670	80420	108090	44970	4550	90900	47720	70480	88970	191491	14020	7740	50230	91330	146980	25510	143221	70860	132100	75390	71300	151190	75380	71830	119000	38410	84460	59130	64420	93481	115911	38510	9390	158620	98170	125601	180080	146720	91760	71720	69240	149750	50930	56800	65450	51180	48580	171334	135480	65240	35500	90100	133020	90910	99280	131270	127721	137000	87890	90360	20360	68930	129070	119730	154440	88680	82580	158813	91140	168841	76430	94090	66520	153510	163544	112470	75620	75920	110740	143070	117350	70480	121570	193011	59740	78270	69590	130481	68830	91200	154870	44000	55280	162840	94450	95680	52360	20740	63350	51720	145420	163461	157373	32730	96250	183071	39310	60240	35960	78980	22730	167460	60970	103520	75600	65910	86900	70800	87990	99730	140930	78940	72840	89890	62650	31210	86890	52850	127470	87530	152310	62120	79530	163544	
91090	92450	86630	0	83830	103590	28890	138701	113600	87610	115640	138810	119760	92160	52760	64650	77470	65290	26810	103570	50801	89960	67590	55990	23240	145310	174520	76650	89680	46620	128050	144870	93570	78790	57710	149120	38030	104580	143940	19720	54200	144560	89520	7760	101600	38990	83580	88490	111031	78760	145760	30840	61170	167220	133860	89470	74611	33270	92200	74840	67580	67201	117750	87000	120590	135300	69471	57310	135790	132480	83960	11630	136590	88990	121550	81840	142430	93150	51290	68690	135190	139530	135980	91951	115680	73070	145530	24090	59540	21380	151400	111620	60070	74180	85291	140191	142530	117080	61690	68890	176870	100870	64350	116900	62440	29040	136890	142360	57751	34660	99950	21820	126090	86180	89880	31930	102790	133630	136440	113400	106030	104770	167500	97920	32420	54530	111000	86220	154600	73540	136660	132520	77620	148660	38540	18200	24760	81140	98050	16610	62310	86530	84940	30250	36530	51300	47320	150200	122320	29820	111620	
98750	112851	18010	83950	0	35700	58520	119952	49350	124710	144761	188021	82080	156401	66770	84780	61460	64520	80230	112480	38490	20340	91930	50720	69530	99530	195011	7530	21790	43750	99190	151370	35000	143031	71890	139822	75310	79160	155580	72800	72860	126722	46240	80040	66990	57850	96061	118031	51440	14500	163010	97980	125411	184470	151110	96850	76110	69050	149560	56020	60890	69500	63600	55722	174664	140080	69330	29120	98500	137410	95300	95580	138992	128751	140561	92280	100060	32350	69960	129470	127452	158541	97640	87670	159843	92170	172361	70500	95120	62810	157900	166874	113500	80010	81010	118600	147460	121740	71510	122600	196531	67600	79300	77990	130291	63110	99600	159260	36580	52740	162650	94260	103540	59250	30230	62830	60120	149810	167531	158403	45660	101340	186591	47710	59720	36010	86840	29880	171850	65360	111630	85490	70300	99830	70720	87040	98980	140740	84220	69140	90920	67930	38360	86810	47720	126700	87620	156700	72480	79450	166874	
96943	119392	21900	103870	37130	0	76750	109780	19520	138123	152032	194453	65730	171701	80830	96023	59462	73350	95510	110852	63900	19640	103063	62440	85590	78030	193373	32950	16890	68170	86240	148492	21990	158331	84110	130100	90480	68850	154462	90490	86920	116550	37500	100680	56680	82590	100603	126403	27570	26800	162752	113480	140711	184212	150852	95043	78293	84330	164860	58022	69480	76913	40240	46432	186747	133480	75803	54430	81000	132502	94813	114900	129270	141733	141132	92873	79420	16710	84020	144160	117730	158572	77740	82802	185703	100443	178793	92650	109180	82730	152992	178957	127560	82193	79203	106250	142530	116832	83730	136660	194893	57290	90153	61620	145591	85050	82310	159002	62930	71200	182566	109860	93020	50212	20010	78440	47940	149552	173963	172786	21790	96472	184953	36860	75330	51050	76530	24730	171592	66323	94630	64660	72483	75960	85890	103100	115190	156040	77302	89060	104980	60932	32590	101980	69070	142910	102620	153822	51180	94620	178957	
74740	83911	60220	28970	58410	76660	0	112770	86060	84450	110801	144183	90880	106870	30250	50960	50380	39100	25690	88310	27511	63550	56850	28900	13730	116430	166190	51230	63270	24431	100960	128990	65300	93500	39220	128130	28570	77490	131410	15680	38140	119540	60640	25910	72720	27970	68580	79951	82761	52350	136140	43560	75880	157640	124240	73120	52190	15030	102490	47750	40920	42860	88870	58120	134110	118950	45120	33720	106910	116130	67610	39860	120240	88060	112390	65490	113550	64990	32770	82190	114200	130991	107100	69530	121763	58350	142310	23150	53950	8720	135520	125140	69930	55020	62870	114260	126180	100730	42460	78750	166830	72520	49060	88020	80760	19060	108010	132740	34461	5780	114660	38470	99000	58220	61720	7820	73910	124010	138151	120323	77760	83200	157770	69040	7260	25650	83910	57340	144980	46880	109570	103640	51430	119780	22870	30370	42110	93670	71390	14290	53260	59440	56060	32750	13280	69830	40980	134320	93440	25580	125140	
53110	73180	112970	138741	120140	110870	112910	0	97820	96350	86180	128820	50860	148480	91610	80870	63430	78710	114050	54440	119540	115140	81910	84920	115461	53210	100120	115960	108340	118000	30860	43110	90530	147960	83190	24340	101800	42010	53880	120371	87470	10010	75110	136700	56950	131760	63590	82230	86790	108810	68440	120720	129480	67990	61330	56860	64620	108401	122060	71370	78000	74490	75240	65670	138610	28170	74190	114080	36230	33250	58430	142980	23960	98470	64800	60800	46790	95090	88930	126060	12490	72680	39560	48220	119480	74730	97390	134410	97400	121380	49640	132930	110370	65100	54190	9270	36730	34500	78830	116940	99090	53380	76410	54000	137600	127940	34350	60030	123410	109180	138360	124760	22780	62270	93820	110540	65110	59720	102420	119710	91990	37760	91700	74790	108140	95070	36060	91220	77280	68020	22640	52280	74100	60470	102130	124460	131480	125780	43430	126950	87350	55540	82870	115890	115500	149080	100390	48440	65140	109140	132930	
99980	121900	35460	113340	49630	20040	86220	97280	0	141761	154540	198091	51630	180011	88740	99661	63100	77310	104930	113360	75620	33200	106701	68950	95060	60050	195290	45450	28240	78300	71740	135920	22040	166641	88570	117150	98790	58160	146690	99960	92780	103400	37080	110150	45990	92060	103760	130041	11060	39000	159450	121790	149021	162061	147140	97760	81931	93750	169193	60720	73510	80530	23890	48940	190385	120980	79441	65390	64680	125520	97620	124370	116740	145371	143640	95710	63100	23630	91040	151660	104780	159570	61420	85310	189341	104081	182431	102120	116580	92200	142450	182595	135050	85831	81920	91170	129540	111900	88190	144150	196810	46600	93791	47620	153901	94520	67100	152210	75430	80670	186204	118960	79020	52720	27780	87910	34710	145530	177601	175713	9370	90810	186870	29460	84800	60520	65780	29440	168290	69961	79420	48270	76121	57320	94200	112570	124350	161231	74120	98530	110411	63440	34030	110290	78540	152070	109640	141250	34830	102930	182595	
49700	24360	123351	87410	125451	139012	84930	95470	142681	0	31990	56220	113190	53610	61200	42260	80290	65650	68910	42460	111530	126681	36520	77730	79070	138460	88230	118171	126401	106840	106430	73390	123371	54820	56380	100300	57600	91660	66100	80120	52950	96550	105231	95170	105130	111220	39680	16350	135191	115481	67770	57720	45500	88700	55830	49750	60040	72480	27380	83550	69940	61350	132980	94880	51071	77700	63870	109821	120580	72790	46340	86000	79170	4240	43460	48810	131180	125861	55350	35540	86370	59500	123910	63860	33800	37600	59240	103520	35440	89090	79920	42610	30660	55580	62180	104320	80130	62790	56250	29750	96430	101380	48780	113210	53880	101040	118700	64370	118091	86770	43680	65950	98030	92800	122151	78350	115510	55790	50150	33550	133451	64840	85410	115151	78930	88570	96060	117551	76610	69950	111170	131780	73180	145720	62800	75920	68400	30910	75110	92240	35250	83650	107260	63450	95820	66900	45560	78720	131980	64500	42610	
