150

6350	3650

20	90

0	75340	31610	19190	63530	21210	53990	96110	74260	34580	82520	84640	80730	51440	79650	44420	67410	17860	22190	85730	97770	23630	65330	95250	73230	33370	17210	83560	39010	64100	83890	92370	82330	52270	89170	66340	55510	13440	75710	87780	35380	77640	89921	30790	40310	99600	66290	42060	86010	91460	85350	65090	49560	40380	24880	14020	50690	91400	12760	46700	92000	63560	64740	30410	74330	40810	73210	99380	53330	60720	90570	56580	94270	73990	83680	91580	86840	64720	69390	72490	77370	65260	80180	10200	98540	75230	59350	72590	80280	88690	18970	89800	92270	38210	65600	71460	57180	86510	28890	64340	80280	75610	97410	86600	81670	24580	92970	24960	33680	60150	95170	97270	11340	93820	36490	41330	63260	98640	85620	62120	66590	47200	96140	90950	51010	58100	78800	79080	7090	94500	99070	90311	79360	94420	82800	13390	46570	62330	58870	89600	70980	70130	99420	71430	85200	10330	92620	90290	86650	58670	8680	
75410	0	94550	57690	124820	54700	113280	162512	17420	64680	131160	101350	143320	99281	141332	84631	133980	89880	83740	12790	91460	89030	96760	140340	122740	99860	82440	136941	57920	136040	85640	164250	149650	112640	161050	106670	61300	84980	124750	96510	88820	124150	128431	75470	108340	171480	84281	83560	157350	140590	143791	27780	114470	103860	90690	74150	105590	163010	79350	29320	154400	123760	112880	102230	132101	39910	122720	171510	71060	120250	155592	32370	24490	126071	155290	165170	100740	111891	131280	91990	126310	75530	153770	78530	149501	136432	121970	76660	129790	153980	75510	141311	133360	102030	130510	135410	63980	158390	89250	114931	129790	57640	170370	137241	148240	52150	164580	93630	101800	56800	143070	158630	79700	165430	70870	62280	122280	162590	150822	82440	105710	97550	145330	149391	63220	116070	43330	150030	68840	166110	138791	121231	152660	153801	54940	77000	90560	113991	71070	161210	121571	122460	171300	131630	146560	65870	108660	133900	148010	113150	81390	
31780	94660	0	48550	34420	51690	24580	90970	98870	65330	102560	114911	52980	26930	83060	25740	65070	27590	13940	106790	128250	10890	94840	115290	93270	8320	17360	54150	69490	53010	114370	72950	77190	22860	72640	91760	85990	25240	95750	118260	11000	97680	111890	24530	18590	78690	96561	72331	65030	111500	55940	72330	22000	11580	8350	24160	21050	70490	19160	65360	64070	34150	84780	29430	44920	71290	93250	82850	83291	31310	88000	86290	118490	44580	67150	77220	66410	39910	41350	102761	97410	95740	67910	37750	69130	81330	31570	103070	98940	61130	49550	60390	66781	9750	38040	43900	87660	69980	49340	35970	98940	106090	87170	56960	77640	47380	72210	36280	14160	55960	66800	69020	38890	72910	66451	71810	33850	71080	84410	43010	92140	67240	111830	61540	81490	69220	107760	56940	35450	73590	119260	117470	69860	65950	113280	40940	70590	34390	89350	70360	41540	86930	82410	42020	56950	40810	122891	110330	58400	29170	25110	
19240	57640	48540	0	80460	6190	70920	106780	56860	27890	86801	77990	97660	60120	85610	51330	77330	35330	38410	68210	86150	40150	63031	95981	77540	50980	33560	96360	28750	78370	72270	109180	93000	69200	105980	64041	43170	32050	80020	76280	47160	79791	87622	37700	59420	116410	59861	40831	102820	95770	102280	48830	66490	57310	41810	25270	63930	108210	30470	28630	108930	80490	69050	47220	91260	27310	77520	116460	45170	77650	100490	43080	76750	85490	100490	106090	86910	73410	86320	67931	81680	53730	94690	22360	108920	80710	76280	60970	84590	105620	19460	100730	100950	55140	82530	88390	45360	101060	34330	75730	84590	63090	111830	96660	91590	5680	109780	37460	52790	49360	106560	114200	23530	110630	32810	33840	80190	115570	94680	59800	64291	50180	100450	107880	39400	63440	65290	98190	14700	111310	96771	88012	93580	111350	69510	20830	46220	73720	47370	106410	82370	74440	116230	88360	102130	9700	85940	89811	103580	71490	27790	
63610	125110	34820	80560	0	83700	11890	91800	129320	95940	125260	138950	20260	33430	88890	45650	71060	51850	46240	137240	157923	44650	118570	138910	115360	31670	49370	26000	101500	53200	144473	49220	80390	12840	54200	115380	118000	54510	119370	144940	36310	121300	135510	54980	26020	53010	122440	96170	41040	129920	23960	102780	15390	24990	38940	56170	23170	46760	51170	95810	32140	4940	108400	49550	17640	103300	115750	65110	112110	7980	90210	118300	148940	21140	51020	65810	62320	30780	8150	126800	121030	125381	64070	68630	39730	88590	5530	132522	115260	33170	78780	32240	55440	28270	11400	14710	119670	59670	73070	23410	115260	138100	77820	31790	82300	79390	48480	59320	34740	78130	49550	36770	69770	49180	95270	103750	11010	40590	89570	53760	115760	90860	128150	29560	113500	85790	139770	46110	67460	47840	142880	141090	67800	33970	145290	69780	94210	25350	118731	46630	24060	103250	58680	11180	24700	72820	147280	133950	26150	17170	56900	
21260	54670	51730	6230	83650	0	74110	108780	53710	22860	85050	72790	100850	65750	87610	56671	79330	37350	42310	65060	80950	43750	60170	94230	76630	54131	37330	101990	23550	80390	67070	111200	95000	72390	108000	62290	37970	34070	78640	71080	52790	78040	85871	43330	61440	118430	54661	39030	104840	94480	105470	51620	69680	60500	45000	30900	69560	110230	32880	31420	112120	83680	68140	49240	94450	22490	76610	118480	39970	80840	102490	38260	73600	91120	102510	108110	89700	79040	89510	62731	80200	48530	96710	24380	114550	82710	79470	55770	83680	108810	21360	106360	106580	58330	85720	91580	40160	103080	36330	81360	83680	58070	113850	102290	93590	8470	111800	39480	54810	52150	112190	117390	25550	112650	27920	28640	83380	118760	96680	62590	62540	50850	99220	111070	34200	64661	60480	100210	16720	113330	95020	86261	95600	114540	64690	22850	46030	79350	42170	108430	88000	75110	118250	91550	105320	11720	80740	88060	106770	77120	29810	
54180	113220	24610	70950	11690	74090	0	92610	117430	87441	120400	133170	30030	22750	88140	33760	70310	46070	35510	125350	148773	34520	112790	133130	111110	22720	39760	30470	91890	53820	135323	59380	81010	2870	64360	109600	108390	45360	113590	138651	24420	115520	129730	43090	23680	63460	116660	90390	51200	128350	32260	90890	13710	14990	29990	46560	11280	56920	41560	83920	41110	10470	102620	44280	21240	93690	111090	75270	103611	6960	90830	108690	137050	20990	61180	75290	55630	24090	17990	121020	115250	116882	66120	59770	45450	87840	11740	124023	113690	43730	71001	36710	50660	18250	21560	25160	110060	68030	67290	18940	113690	128490	86110	35590	82510	69780	58640	53540	28560	66240	48440	45340	60910	59340	86771	94210	9460	49880	89470	43080	109980	85080	126580	37860	103890	84070	130160	49190	57850	58290	137100	135310	69850	42270	135680	62960	88430	17610	110232	56790	22850	101680	68840	18340	33270	63210	141150	128170	34720	9190	47510	
96660	162121	90960	106730	91920	108750	92590	0	156361	99141	71881	112310	88340	111530	22450	114490	30580	79750	98170	170721	143280	92450	94770	81821	65751	82880	93950	108840	107501	39810	129380	46730	13980	90160	39410	82050	117051	84820	70381	122290	99530	74011	89671	111180	76720	54960	107300	82701	53060	71221	100580	155720	79280	87970	87350	98420	100130	52110	92520	135070	89220	96450	70050	66980	103320	120031	66921	38861	106431	96810	7250	135801	182641	108120	42380	27920	147650	115960	90960	106060	71421	116441	30090	91740	116840	26210	86780	122490	61981	73850	88250	112400	142670	89890	81860	79670	117871	35570	73110	109870	61981	137151	21710	115480	17830	112120	50300	73750	78000	144710	133400	92020	92260	50850	95021	106951	99880	82990	12470	131760	83420	69941	67991	105730	111641	48091	150951	60050	101190	55940	88411	98741	26160	98970	144991	87940	77011	108540	111681	47060	113820	56310	46280	96860	95400	97320	113080	81281	96850	100120	89990	
74340	17370	98800	56940	129070	53630	117530	156512	0	56920	119470	85250	147570	103531	135332	88881	129720	90200	87990	13800	75360	90850	82900	126840	112360	101680	84260	141191	48550	133340	69540	165120	145390	116890	161920	94040	47440	86800	113700	80410	93070	112370	114571	79720	110160	172350	69800	75220	158220	129771	148041	44870	117190	108010	92510	75970	109840	163880	81170	33750	158650	128010	104450	102090	136351	34730	112340	172380	57200	124500	149592	18510	20480	130321	156160	162470	117200	116131	135530	76950	115260	59430	151070	77230	153751	130432	126220	60560	120610	158230	71720	145561	143100	105840	133230	139090	50030	157440	83250	119181	120610	41540	166110	141491	143980	52440	165450	90680	103620	73260	150011	162880	77440	166300	63710	51330	126530	166840	144822	93790	93080	89210	135670	153641	49360	110070	26890	150900	69800	166980	124931	107260	149960	158051	38840	74050	82220	118241	57210	162080	125821	113450	172170	135880	150810	64800	92560	120090	152260	117400	82890	
34710	64590	65410	27930	95800	22860	87361	99371	56680	0	66150	53660	111350	81530	78191	73100	72720	44710	55990	70040	64710	57430	38370	75330	57730	64841	51010	116931	8300	81970	50830	115020	88390	85641	110050	43390	22900	44790	59740	54720	68570	59140	66971	59470	70170	123330	35310	20130	109740	75580	118461	66910	80700	73401	58680	44730	84490	115130	46560	45740	124270	96931	49240	55030	107701	25380	57710	118220	19640	94091	92451	38860	76870	106900	105640	107330	111600	94820	102271	41510	61300	32200	98290	33370	130330	73291	91200	39530	64780	119250	20860	122140	122360	71481	96160	102080	24570	104660	29720	97140	64780	43000	109110	118070	86980	30370	115620	42450	63750	74050	127970	129480	31830	117190	7440	7810	96631	129260	87681	84490	43640	34120	80320	124061	18400	53440	54670	107580	30400	118230	76120	66250	93050	127301	50840	27270	27130	95130	25550	112250	103780	57450	120300	104801	118081	25400	61640	69160	119531	91631	43260	
