100

6350	3650

20	90

0	62090	87000	50420	80720	89970	54180	92970	42160	40320	32830	95670	31390	84080	65680	57200	65620	85360	93320	45980	77580	77200	45440	87100	66230	29420	97530	73250	90590	30790	82050	25910	65580	86700	55140	38710	61260	95700	46250	15290	46400	93210	91860	90700	76540	80810	17750	63000	23220	56270	76840	78720	75150	76450	71980	68640	42780	93430	70070	32320	78260	90760	73020	28490	77200	95530	98110	30950	98050	51580	85900	93720	26910	77850	27040	68120	64950	87210	61390	62590	82750	99290	21740	14780	72220	74640	9210	8220	96160	89490	29630	93840	82240	92000	88880	51240	85190	80440	41850	46100	27460	
62750	0	62680	70560	128950	129014	114990	154330	103520	98340	81730	148163	71740	139180	102570	118110	126720	85230	122670	35800	115890	20950	94380	144800	107160	90330	144563	41410	149820	51640	125504	80160	126490	94900	64990	96920	72850	113460	107610	48370	88453	132794	143360	137923	137450	142170	79110	91030	84580	100523	32320	80170	83350	137810	106250	76840	24610	37700	129960	93680	85980	120110	85190	89750	85400	157450	159650	68700	113360	112490	70310	147290	81160	94610	75680	129480	92450	148120	75660	11230	144110	62840	82650	60380	133130	50320	70570	69130	153960	152100	68220	140873	120170	92340	149260	112150	147450	114690	80780	94240	79270	
86590	62420	0	55740	118230	168051	118530	176651	122420	104480	114000	180900	77360	169310	142340	132940	150850	145680	167990	44900	155660	80090	126650	172330	87020	104430	181170	25170	138230	57470	163790	86820	142270	55170	49160	123870	125470	167090	128870	79430	127440	172371	131210	174330	155430	166040	101730	136350	108380	137610	35710	39650	51740	159200	148640	48250	68300	38960	133400	114940	142510	165430	138820	109720	51730	177650	150080	107610	74190	130470	13810	178950	89660	148240	107950	151750	70840	164190	55200	71680	167980	123290	100790	73340	149200	12830	94880	89830	181390	158660	73840	177280	159940	152790	174110	125220	159780	157100	118990	89270	111540	
49990	70600	55790	0	67990	134350	64840	125361	72650	50790	80120	137390	23900	122600	113440	79250	103750	134640	144240	35380	124920	91390	92280	125230	38870	52050	141290	52930	87990	28360	126480	33890	88580	36840	10550	83250	110010	146620	80180	58990	93740	137400	80970	134090	103210	116611	60100	111750	67690	103240	69960	31390	25290	109150	119740	18780	56530	78500	79710	68870	129150	141680	123700	62740	27340	123580	98630	79700	52980	78250	48460	134870	36730	128630	74380	102170	24170	110500	11530	79240	118881	123171	51020	39590	95510	47980	54460	48200	134290	104970	20940	137600	129580	141750	125380	71530	106090	128200	90600	35580	73930	
80990	129021	118430	68060	0	125790	28320	87500	57240	42000	92800	123770	58750	103580	117951	43280	88120	168621	150371	95471	121330	149841	94291	104200	31470	51350	130870	118400	20790	78861	117920	56260	44770	72370	76080	80020	142210	162741	67260	93780	101261	128840	13770	122910	60020	84340	75440	130751	76700	100800	129601	82530	70220	73390	126191	70240	108361	143970	23530	65030	158821	150821	148861	64710	71240	75970	31430	107380	70060	49490	105660	116500	55490	149301	89900	73040	48160	63350	70000	134621	87320	185900	59110	76730	51200	113450	77510	73380	111230	42020	61810	127290	126110	177630	98170	36000	53540	132740	106090	39530	86700	
89380	128941	168722	135250	127470	0	99730	75620	70480	99280	57520	38410	114030	50930	29621	86890	47720	84181	48820	124252	16190	133691	44970	56370	133090	87650	25510	151522	125601	119830	9390	103510	85750	167403	144180	52850	66511	66960	60240	90402	44000	7740	130481	22730	80160	65450	76430	48501	68830	35500	150786	167572	159782	70860	36331	154610	109811	165241	107030	66520	71741	51360	61781	72840	162202	91140	129070	61581	173344	80420	167622	48580	100680	60140	62610	65740	142971	89890	147360	121871	65240	117571	84460	103820	87530	156362	82570	88870	62650	112470	114760	20740	18200	88320	65910	94450	94090	32910	51751	112550	64420	
54070	114380	119050	65160	28390	97970	0	66720	29420	18270	64980	96630	44710	76440	89901	16030	60980	139631	122321	81441	93510	130030	66471	79070	44130	24430	103050	108681	37080	64831	90100	37510	24240	81310	73870	52200	113220	134691	39440	67580	73421	101020	39530	95090	39530	61520	47850	102701	48880	72980	115571	88460	78660	50570	98141	75080	94331	132161	16560	37210	130550	122771	120220	36890	80180	59240	44600	79160	84780	22240	110380	89360	35700	121110	62080	47530	57100	46160	70170	115420	64500	153500	32190	56530	31170	108681	50590	46460	87650	41010	47820	99470	98290	146271	75350	8750	41750	104690	78050	31730	58880	
93050	153970	176792	124671	87610	75110	66610	0	52251	78050	76260	51371	103210	29690	80660	50960	31920	135820	109970	134931	76190	167720	70460	26430	109740	74060	67001	162201	74000	118561	67460	91590	44180	146920	133981	61090	116820	123820	49320	107140	74810	76420	82120	61750	28430	13140	75851	98810	71390	66170	168050	150810	141000	18260	88900	137420	134660	187500	64570	61421	123380	111300	113300	66971	143420	19920	70870	95210	150390	49120	172631	41440	88760	113170	80600	28400	122710	27200	132510	154050	13060	169210	74241	103461	36350	163961	84890	87191	30210	55260	104181	67020	79950	141060	19320	59830	37210	92330	85860	94230	77400	
42410	103280	122520	72420	57370	69180	29650	52711	0	29310	38260	69460	51200	52920	61561	20840	34200	110041	93840	82680	64720	117670	38131	55550	64500	23280	74260	109950	63970	66310	61310	39600	27970	99831	81730	23900	83220	106121	10650	56440	45081	72230	68510	66300	35410	43961	24870	74361	22490	44680	116220	102230	92430	36780	69801	88850	83970	132810	43200	10540	97601	94290	87641	15360	94850	55380	71490	52910	105150	14600	120320	65840	36770	88271	35650	29520	75621	47420	83390	103780	46231	133680	21990	51210	34240	110160	34300	35340	64610	59710	51930	70680	69380	115651	55010	26010	47210	76250	51620	46290	32450	
40510	97820	104731	51000	42010	98220	18130	78190	29300	0	56770	98760	28400	82220	85821	30890	63500	127081	118241	65131	90760	115680	62391	84850	36570	11590	103560	92371	53520	48521	90350	20940	40850	71901	59710	48120	100670	129750	39950	54020	69341	101270	53150	95600	55710	72670	35680	97310	40630	68900	99261	74300	64500	61720	94061	60920	77570	115851	33000	32970	118000	118691	110680	28200	66920	75850	61040	67360	77220	30820	96220	95140	18660	111570	53870	57510	47691	62770	56010	99200	75531	139400	19350	39490	47780	92371	37750	32900	93910	58260	31510	99980	95420	133721	84310	22280	59380	100470	69840	18360	50580	
32720	81300	114050	80130	92290	58220	64570	75930	37910	56240	0	67990	60800	58110	35120	57560	45650	74090	66820	69580	46150	93700	12800	63550	87720	44610	67090	96850	100690	63170	50280	53430	65880	116410	87520	19570	49990	72790	35600	35730	14970	61440	103430	60450	70140	63510	21670	41030	16840	23760	100440	110950	104860	64990	41850	98350	61990	117030	79920	27370	64270	66490	54310	29260	106910	85270	108210	21250	125583	51840	112950	66040	50840	54940	6200	57190	94660	82120	91100	80030	64730	100940	37050	47160	70640	101690	25760	32140	72710	97620	59340	63400	51010	80730	68190	60930	83610	50000	15830	69510	7230	
96140	147454	181050	137440	124140	38880	97300	50901	69830	99140	67370	0	116220	26730	57471	81170	39310	112031	76670	136160	44040	153454	58790	28170	132420	89290	19150	163430	119671	125090	34720	104700	79940	166733	146750	58370	94361	94810	58680	102310	60890	34890	124551	17130	69150	45621	80950	76351	74350	49170	167020	168340	159112	55110	64181	155532	128570	184030	101100	69460	99591	79210	89631	75030	161532	69151	118370	80800	172674	76970	179950	13430	101870	87990	72780	56060	142523	75481	148410	140354	44511	145421	86650	109080	76860	168690	87980	93390	27930	101490	116950	19770	46050	116170	41191	90040	83110	60760	71450	114190	73030	
31210	71131	77090	23790	58660	113010	44700	103500	51310	28520	61090	116050	0	101260	94410	58050	82410	117421	123430	37761	104610	91921	73250	103890	40720	29930	119950	65001	78660	21151	105140	11770	68010	58470	33100	62450	91230	125810	58840	41660	74710	116060	71640	112750	81090	95271	41060	92970	48650	82750	71891	54610	46760	87030	100710	42010	50651	88481	59570	47530	108340	120870	102990	41400	49180	102390	87610	60920	68720	56130	71690	113530	14610	107820	55350	80830	35620	89930	34760	76911	97541	117292	29680	21460	74940	64730	35420	29420	112950	84830	3300	116260	109270	124061	104040	49440	85950	109170	71820	23570	54900	
83880	138310	169040	121510	103540	50650	76700	29040	52420	81730	57800	26720	100290	0	59950	60570	19300	113780	86790	126590	54160	148534	51240	8000	116390	73280	41200	153860	97720	112830	43550	88690	59340	150723	130820	48500	96110	102840	42520	92740	55110	51070	103201	35670	46640	23280	68690	78100	62220	45780	157450	152330	143102	32600	68190	139522	119000	174460	80500	55760	101340	89330	91380	61330	145522	47290	94590	75510	156664	57570	167940	17130	85860	91250	63210	35460	126513	53620	132480	135434	22490	147170	71080	96820	54560	156680	75720	81130	17160	78980	101020	40990	56170	119020	19330	69440	60600	70880	66160	98180	63460	
65490	102090	142690	113710	119141	29771	90061	80550	62171	86411	35070	58001	94380	59110	0	82250	49870	55880	32780	98220	15310	105390	25601	64550	120311	74781	46761	125490	124561	94760	26261	87010	84820	151020	119110	39211	38210	45600	54060	64370	20550	33551	129441	41641	80340	68650	56410	20200	51531	19980	123990	141540	138440	71040	9630	131930	82960	138390	105371	53641	43440	33230	33480	59971	140490	91320	128620	34730	160515	75190	141590	64860	84610	33350	39380	65920	129270	90070	124680	95020	69140	89270	69911	78750	86770	130330	59340	65720	73710	112650	92920	41991	19010	61120	70870	86421	94270	15240	24900	99681	41280	
57470	117780	133450	79560	43320	85560	16210	51080	20890	30940	58300	80670	57970	60480	82451	0	45020	131621	112660	94590	82250	132890	59021	63110	59380	30280	89470	121860	44190	78091	77690	47810	11720	96560	88270	44790	105210	125620	28230	70980	65971	88610	49070	81510	25280	45560	43620	95251	42200	63990	128450	102860	93060	34610	90691	89480	98470	145040	23420	30530	122390	113100	112210	32160	95430	46430	51710	72660	100030	8880	124780	73400	44980	113060	55400	31570	72350	33350	84570	118280	48540	153810	35760	64490	18360	121941	52010	49860	71690	41550	61070	86110	86910	138261	59390	8950	31330	95180	71370	46130	52200	
65850	126620	151010	103380	88040	47320	61200	32060	34290	63600	46110	38830	82160	19490	50600	45070	0	104430	80080	109990	46310	137734	39800	22120	98260	55150	48680	137260	83491	94800	39450	70560	43840	132593	112690	31750	86760	93570	24390	79940	44310	50370	88371	40720	34290	19640	50660	68750	44190	35740	140850	134200	124972	23820	58840	121392	107310	160300	65000	37630	91990	81050	82030	43200	127392	44100	82170	64710	138534	41400	149910	32330	67730	81900	51520	20860	108383	43980	114350	124634	20640	137820	52950	78790	41660	138650	57690	63100	31180	66560	82890	45320	50970	109670	24670	53940	48180	62450	55360	80050	49140	
