200

6350	3650

20	90

0	96820	64010	16150	74290	24300	88740	14590	37360	38070	39770	53520	78660	41620	82130	61060	26930	55281	79521	55640	56070	19380	17040	32860	24600	56640	80870	57040	46970	27040	10930	69050	39330	42680	60920	23680	71460	62450	77041	20940	6360	24110	78790	90150	7970	53120	36270	25270	48710	88340	64350	61240	80270	76220	89350	31810	96500	43700	10670	53870	40760	63520	10260	59110	33720	17380	59790	22680	50540	95400	55780	90060	71420	92840	25630	55240	18920	34270	39810	24840	50390	48730	66681	48450	69980	44640	73481	85840	95120	96180	78390	88140	54660	6930	15500	69000	29200	18150	78500	49110	39660	15460	94800	26680	77680	15430	14570	17580	57320	25100	13640	94540	55330	65270	94230	84050	53620	37500	28300	73620	55120	85410	70100	55350	59191	58350	18250	16820	66350	65900	72840	72150	20420	26110	65090	23930	40850	79820	32270	57220	64180	46260	25630	61340	55300	88510	25470	8470	22520	25830	84050	65480	18680	29390	24260	27860	72300	63820	33230	49010	91410	75690	85240	39650	12600	95990	45870	50370	70291	45860	25420	78661	28180	40930	24770	56760	61910	39320	34100	48660	79230	51170	85000	11830	64470	8270	30420	98020	11590	21490	21260	81840	72100	40471	35290	51970	35460	75220	46530	32900	53050	
96690	0	106890	88470	70620	117800	58820	107910	89590	75210	96910	123170	44570	64140	135660	64830	103170	67310	67090	93300	64910	101300	82180	118621	119230	133270	105930	91550	132260	118430	95840	47160	133960	126660	133030	111940	122790	80320	169851	84070	90740	117610	55560	45620	93330	104130	85220	114250	119250	64390	85050	74720	26130	53020	23600	68590	133840	115800	100530	46680	84680	155300	95620	97490	74160	84860	140610	76400	142320	89650	127080	91280	123210	135130	110590	75800	108490	69090	79990	75550	108730	82780	65190	112140	51760	132740	66630	32030	131570	63710	62790	31030	82940	92810	95510	90490	117700	98540	132180	94590	131380	82000	19300	116550	113360	84800	108400	102840	103530	81960	93730	62240	131990	134250	166530	52430	99120	115060	85220	90490	83570	51180	62530	115770	78690	134930	81460	87500	51420	122040	57630	55860	79640	104320	93530	103640	62760	46290	121770	74350	74420	85440	110590	89820	58040	129690	107580	88780	107040	71750	12990	58530	113310	107630	95180	121360	164080	136860	112140	116050	57240	66730	138910	102630	94600	49270	90710	142150	163101	61940	73980	171471	91500	125970	74950	144900	63820	59070	93500	127070	79810	111610	19710	91060	156250	102900	106690	11250	87760	86510	114760	117180	82100	78710	128790	80840	124960	77080	80230	66260	109970	
64050	106680	0	53530	125060	59400	60820	57360	28380	42550	27390	24830	65700	70680	141250	111290	87530	42580	50560	16160	106540	81410	58330	40990	63230	118670	23120	112160	104230	49510	72960	60440	69690	38400	123330	84740	130580	26230	93320	76060	67080	55580	58320	74160	69280	13740	32140	47420	110740	55580	119470	31890	80850	57970	85570	65610	155620	105730	72700	89020	27730	101580	71570	10300	85820	56880	117300	63480	89470	50080	117810	144020	130540	151960	87660	31450	80950	81630	94930	64880	17160	26660	43080	107590	55750	92060	45740	78760	31680	68230	125790	82020	109780	58490	51260	124120	43770	80180	137620	16680	78380	68810	92840	79340	16550	72330	61800	79610	11430	80220	75530	66590	117360	127300	178590	65260	11450	99530	83420	27800	24300	66620	48290	21230	112790	119820	61160	75060	108260	125020	54260	53900	66710	40790	14990	85960	88210	64220	83200	34260	115050	25360	87660	17200	52410	147630	87500	67190	84550	75270	104380	49340	67520	89990	83030	58650	105250	126230	94900	23860	63460	125810	144360	98790	73910	136110	100990	89300	88250	93220	62930	88640	85630	102960	67620	105480	45020	76420	92520	110690	41200	110310	89570	52990	104820	64380	91020	114150	61770	78260	56340	21180	33010	33470	55100	29030	81670	38670	31260	75250	112170	
16160	88470	53420	0	76450	31810	73560	21900	26480	22440	29220	52340	63960	31320	90610	63030	36890	40410	64650	44760	58230	32910	7990	34530	35570	68890	68251	62060	61110	31970	24700	54350	49600	44620	72690	37820	79940	49111	86930	25960	17570	31620	63610	75450	20160	42570	24090	27790	60480	74160	69370	47901	69970	61040	77720	21510	104980	55470	24810	48530	27561	75310	22450	48230	35880	5220	73930	13930	62700	81971	67550	95080	79900	101320	39770	41901	33060	33370	44830	16090	40210	35391	51810	56950	55170	58780	58610	72680	84240	80970	79820	74980	59680	9510	7120	74020	31240	30150	86980	38230	51660	18710	84990	40820	66800	21880	22410	31720	46730	30120	24890	79330	67360	77040	106000	68870	42860	49270	33320	60361	42351	70230	54920	47520	62850	70550	11420	24760	65450	74380	57660	56970	17160	15930	52131	35460	39950	65120	46410	42750	66340	33061	39770	48381	40780	96990	39400	16680	36660	25720	75700	50300	32820	39350	32390	35370	83730	75590	44260	45100	76200	77550	93720	48150	23460	95090	50890	62530	81100	44960	15410	88550	35530	55070	18390	70900	46730	32290	42230	60430	65730	59670	76650	4680	76630	19290	40380	90930	11130	28160	28770	70960	58761	25781	42800	38631	49600	61720	33191	27160	61530	
74030	70920	125000	76120	0	96270	107750	86420	98350	84960	103160	125350	88040	70090	70600	16480	60681	99020	109470	115290	19880	70081	68520	104690	96570	85950	136740	35950	88150	99010	70941	86630	111300	114510	79430	81971	58030	115840	141271	57631	68080	96080	98420	98010	70670	115620	94890	97100	72350	112070	21820	110550	71430	94710	77580	63780	63790	70730	76041	40390	97500	124101	72960	118760	41480	71400	94980	63020	111121	137660	79430	22350	58450	64390	71281	107530	80341	45450	38450	61450	116090	103120	103620	61740	91230	94101	106800	83680	155110	112900	9620	85600	27530	73400	81200	22720	101030	68531	67120	109100	101221	59840	81710	86461	137670	61830	86540	73261	118310	53840	67951	111420	84670	74310	112960	98530	114060	69990	50440	126590	110080	98000	101560	123400	20550	87610	65680	62431	22050	62970	97730	95760	62030	91810	120620	67281	38730	90470	87901	106080	13630	103130	71281	116760	87430	58950	69791	66120	71521	52730	60100	96610	89721	63101	57951	99830	133421	84520	66901	120840	106420	5250	72650	58270	71630	31661	38730	110951	134521	34390	63130	142891	54141	80970	59270	101721	98840	53620	50781	81820	121150	59460	72700	77130	125051	80240	62161	60560	68210	59651	93230	141830	120720	92520	107260	106360	92711	117250	100330	53060	55070	
24500	117990	58910	31880	96690	0	100660	12830	44430	54130	43950	39890	95650	60840	96800	83460	43520	67740	89160	60250	78470	33490	36030	20350	4940	59900	82030	78330	45320	10250	28090	86040	18740	28220	68240	26180	86130	70300	58401	41930	28760	4860	92930	107140	29890	48040	47250	13440	57540	97530	86190	70190	99490	90360	109410	51030	111170	52530	23560	76270	50310	45250	32180	63250	56120	33650	58360	41970	32640	102610	63680	111900	86090	107510	35930	64190	26940	56670	61650	44130	42290	56570	79000	60030	86850	34450	83570	104370	86240	108070	100790	106670	76500	26170	30820	90840	16670	33180	93170	54100	21600	37860	115970	20780	75160	37830	10900	30690	54170	46940	30800	106430	58590	72700	120770	98270	52950	48530	50140	80090	62770	99630	82730	41720	81031	60880	38520	38580	88750	80570	86980	86290	42310	27560	69940	38040	63250	96610	24640	66970	86261	53910	35930	67810	72470	103180	39240	30870	36110	48230	105220	80600	9300	43520	42890	7950	53670	71140	45530	35380	103300	98090	99910	53790	30320	118390	65650	32470	51651	68260	44710	60021	47410	45810	45810	46570	75220	60570	52730	53400	88160	63200	106170	27350	46570	17190	44550	120420	31900	40720	4400	79550	79950	52930	16170	59820	23110	84410	57050	55200	67720	
88590	59280	61510	73540	107960	100510	0	90960	57080	51580	63590	82830	20330	66650	149361	99890	104420	36250	13080	50540	98390	100440	71740	87981	104660	136450	51460	119530	130900	93100	93230	27420	116470	90400	139260	110240	138711	36400	151530	86030	85940	98210	14080	16350	88530	63320	55380	87760	125520	7240	117360	30800	40960	17260	38310	63180	163751	122100	97240	71200	52270	147500	90820	52150	87950	73440	142750	71320	134890	31830	133310	130330	138671	160091	109430	36660	105780	81810	99960	70620	69190	44110	26810	120570	23410	131380	19120	30900	77100	7790	105220	31880	112320	82210	78380	125150	89261	97680	145731	53780	123850	80820	42600	113540	63520	83670	95490	101550	62720	87250	92600	6150	134920	142800	172010	12820	58310	116800	90470	37020	40810	10700	21260	74960	109990	138110	74570	86490	87690	133151	17130	18560	75240	74390	47050	102990	83500	19320	119230	35460	108210	47750	109430	44440	35410	155761	106930	84560	106180	76340	60190	24210	105510	106880	95750	102110	153580	143090	111790	76610	3020	105520	152471	111770	91990	99980	108540	134720	144000	87230	68900	147440	95420	124860	71360	143490	29440	73990	100850	127990	24760	121420	44150	78140	149170	92550	107910	68030	77590	88410	96610	62710	28830	50250	103951	41110	122420	23260	45180	73160	120301	
14360	107720	57400	21610	86420	12670	90990	0	35000	43860	34520	40000	85380	50570	92410	73190	37810	58310	79490	52430	68200	29100	25760	19340	16460	66080	77660	69170	54670	15410	21810	75770	30460	29160	70360	31420	81740	60870	67790	33070	18490	12480	83500	96870	20100	44110	37820	11750	58150	87860	76480	60760	89220	80930	99140	40760	106780	53140	19490	66000	40880	56770	22390	55900	45850	23380	67710	31700	44160	92940	65220	102190	81700	103120	35070	54760	26660	46400	51940	33860	40830	47140	69570	58200	76590	44460	74140	94100	86350	98400	90520	96400	66790	15900	20110	81130	15680	28790	88780	45900	33120	27590	105700	30130	73120	27560	4530	27020	50240	37230	24520	96760	64770	74710	132290	88760	48370	46940	40430	70660	53340	90120	73300	41830	71321	67790	28250	28950	78480	76180	77550	76860	32040	16550	62120	33650	52980	86540	33990	57540	76310	44480	35070	58380	62200	98790	35090	20600	31960	37960	94950	71170	15770	39130	36390	16230	65190	73260	42670	35490	93630	87820	95520	49400	24040	108120	58000	43990	61960	57990	34440	69410	40310	50370	35540	56580	65790	50300	46230	58100	78490	60920	95900	17080	58090	7020	40160	110150	21630	33620	9630	77280	70520	43500	23660	50390	33320	74740	47620	44930	63330	
37420	89390	28420	26900	98400	44490	57160	35090	0	18510	8550	34930	54500	47040	114520	84630	60800	25340	45660	19760	79880	54780	31600	32111	48640	92040	44420	85430	82370	37230	46330	45100	59740	38330	96600	59080	103850	27040	93311	49330	40450	42340	49710	64670	42650	18410	5300	31890	84110	54030	92740	26930	63560	47140	69870	41120	128890	79100	46070	65380	6090	88950	44940	23230	59090	30150	95670	36750	76340	59110	91180	117360	103810	125230	61030	20930	54320	54970	68200	38220	20740	13310	35400	80860	44150	78420	40310	64830	59240	64570	101420	67130	83050	31860	24630	97390	33391	53550	110890	13230	65300	42080	77140	62080	41800	45600	39620	52980	21730	53490	48800	62930	90730	100670	164820	54970	17860	72900	56690	36830	19510	56330	39510	28300	86060	94460	34430	48430	84620	98290	43760	43070	39980	18520	28300	59330	61550	53390	67670	23520	88390	10650	61030	24550	31530	120900	60870	40560	57920	48610	86610	37600	50860	63260	56300	46090	94980	99500	68170	27690	59800	99150	117630	72060	47280	112470	74260	76170	87481	66560	36270	94931	58900	76330	40960	90540	32000	51900	65790	84060	44660	83580	72280	26360	90620	40100	64290	96860	35040	51530	40740	45960	36690	11190	48081	16560	67080	40910	12830	48590	85440	
37910	75260	42350	22340	85010	53870	51580	43980	18590	0	25920	52290	41980	29470	105701	71240	56440	19540	43390	31970	66490	52460	22860	45631	57630	88440	53370	76040	81700	50750	44250	32370	71660	54201	92240	59570	95051	33100	106831	39940	36960	53680	41630	53470	39550	35300	14440	45410	79150	52230	80970	28710	49430	39060	55740	24400	120091	75020	46560	47810	15300	97370	41840	36110	46830	22240	94740	23590	84760	64430	86940	103970	95011	116431	60360	24980	54810	41580	58410	24830	38100	19750	30560	74200	33190	80530	38590	50700	72460	58990	84580	53000	72840	31010	29380	87230	46911	49700	102071	26450	73720	33340	63010	62570	55020	36860	44470	52310	35660	43110	44440	57350	86910	96430	125550	46890	31410	68820	47300	44350	26710	48250	32940	45660	73600	90100	25690	40120	67050	89491	35680	34990	27840	32040	37250	55010	48160	43140	68160	23530	75000	19760	60360	33390	18800	112101	58950	35580	57250	35220	72410	28320	54570	58900	49380	57430	106260	95140	63810	45050	54220	84880	108811	65400	43010	94900	64870	84590	101001	53170	22880	108451	49510	75660	27570	92650	24750	35210	56400	79980	46510	76900	58150	26940	99140	41350	59930	82730	28610	42140	50830	59180	40720	9110	61601	22600	71350	42500	16490	34380	76641	
