100

6350	3650

20	90

0	15100	42240	57410	73210	31430	18340	62880	63560	9130	68470	72710	69130	55210	46910	22730	20770	28270	55140	78550	38360	21820	8780	37310	64150	32880	61850	41190	44950	19220	39180	42930	47820	64290	43030	10500	52900	54670	24640	23850	33650	74440	78490	37740	95320	57360	91820	65340	73681	87200	36280	88441	53040	66630	80640	38350	47240	69290	89680	6040	97940	28330	33820	70240	95690	92300	63650	75760	44150	53020	31440	85750	59720	95061	80701	55300	57560	49150	56590	59230	95141	36390	37440	41270	52500	59840	74070	98150	73970	22920	48130	41210	35770	28140	59280	52110	29690	96580	61980	21630	89040	
15270	0	47600	63690	61210	38360	33210	50880	50190	24150	57980	76420	55760	45590	61880	25420	26580	37640	49660	65180	28260	30770	7070	46080	65430	47850	52010	49960	45440	32250	42800	30450	54460	73060	49500	9530	54400	57880	13750	37410	48520	65840	91980	47600	82020	66130	95440	78830	76881	75910	45050	91641	41060	66330	87640	48680	58510	55990	76380	9490	84640	26120	42590	56940	83690	79000	60060	82230	54940	65010	41100	72450	72250	98261	83901	52700	48060	64170	60300	69420	98341	38910	38130	43790	58740	57430	60700	101770	80970	24390	60120	49980	50790	33590	48980	40110	39880	92610	60070	32880	95510	
41830	47920	0	19360	107790	71361	36440	97460	90640	44950	104560	112051	100110	92170	65350	25630	23260	67890	48420	106060	74830	24740	43300	9760	104161	53940	98590	13600	85701	31440	79191	77020	86660	32060	82030	39690	92911	28470	47370	59590	43470	112420	71620	18890	101230	27140	131201	58470	35770	83511	10700	50550	87630	42530	43310	29580	35510	88670	114150	40760	114030	31541	11330	93350	130270	111680	105681	114760	30580	82460	70280	110220	86970	57150	42810	37240	58010	76130	95931	41580	57250	76991	20660	82021	12250	101871	97700	137531	36640	63960	83870	14500	62650	15400	95560	86680	22430	138371	39460	27410	128040	
56780	63560	19440	0	123420	85121	47130	113090	109100	58690	120190	125811	118570	107800	69410	43460	41090	81650	65870	124520	90470	37420	58270	22590	117921	61970	114220	16970	99461	44120	92951	92660	100420	15260	95790	54660	106671	42520	65450	72970	52990	128050	72740	26390	121580	12240	144961	59590	39540	100901	21910	48100	103270	54970	26510	35110	36910	107080	132610	55730	133150	49951	25870	111810	145900	130800	119441	128520	32530	92420	84040	128680	96930	56800	40360	54050	76420	85260	109691	35390	54800	90751	39070	95781	13080	115631	116160	151291	19840	78930	97250	19530	73290	33230	111190	102320	31960	152131	55350	40090	141800	
73010	60900	107150	123240	0	59720	91210	11590	28600	79840	9280	63770	17650	22070	111661	84970	86130	61480	89610	21060	34710	90320	66620	105630	49330	103730	18410	109510	46320	91800	53300	31260	69640	132640	65110	69080	49220	109250	64560	81700	107210	14500	151660	107150	67840	125710	70050	138510	135590	86520	104600	151191	23290	114870	147190	108230	118060	46730	38230	69040	60010	82390	102140	29960	22750	44180	35570	75020	114490	87940	65200	30960	94160	155540	143451	99710	77410	101070	59360	129100	157891	52710	93210	50460	118290	36770	24120	76330	140520	53280	79930	109530	96571	93140	18210	21210	99430	47550	107080	92430	89410	
31740	38480	71141	84931	59250	0	42100	47970	58810	29690	50910	41420	60080	37650	53921	53630	51670	4770	83700	69500	26780	49341	35340	64831	33830	46580	44290	68711	16120	46901	9070	33200	16700	91811	11740	40030	22800	85570	49290	24360	56700	54990	94790	64360	105860	84881	60570	82010	104391	108980	63801	119171	38730	97530	108161	62410	71000	82340	84620	36050	102570	59230	61341	67530	80670	90350	36100	44470	67910	31810	6040	78100	38910	125771	111431	86060	81130	42570	25300	83370	125871	7410	68340	12440	81401	32290	65120	66900	101491	15420	24470	68731	39231	59040	41720	40350	56310	67660	92880	49151	57750	
18350	33120	36540	47000	91460	42070	0	81130	81580	13140	86720	82180	87150	73460	33600	26420	22240	37580	62380	96570	56610	12320	26730	28730	74930	19570	80100	31520	56550	10200	50040	61180	54930	53620	50420	26090	63760	58360	40640	27420	15750	92720	60510	23920	108610	46950	101920	47360	70140	97310	27700	84920	71290	70320	70230	21370	29960	85370	105760	23990	114020	35040	25610	86320	114140	108380	76530	83150	26870	48090	38670	101830	52600	91520	77180	60511	67670	41760	66400	42330	91620	47840	41130	52870	46770	72720	90670	108250	63560	39380	51700	28680	28280	28930	77530	70360	15870	109220	65670	9610	96430	
63460	51200	97450	113540	11280	48120	81660	0	23680	70290	9190	60540	14990	10470	100061	75270	76430	49880	82510	24610	25160	80620	56920	95930	45450	92720	9460	99810	34720	82100	41700	21560	58040	122940	53510	59380	37860	101860	57460	70500	96970	17610	141960	97450	67290	116010	71580	128810	126731	84070	94900	141491	11690	106220	137490	98530	108360	44280	41560	59340	62960	75290	92440	28560	33760	47510	31690	71790	104790	76340	53600	34520	82560	148111	133751	92610	70310	89470	51070	119400	148191	41110	86110	38860	108590	30470	22720	77860	130820	43730	68330	99830	85371	83440	6960	11740	89730	50660	99980	82730	86180	
63730	50070	90410	109110	29010	58860	81670	23540	0	72610	31070	80630	12540	30470	108771	67570	72120	59400	63340	18580	32220	79230	55530	94360	64670	96310	31760	98340	49980	80710	56960	26300	73300	121550	68770	57990	54500	87770	44130	79210	96980	39490	140570	96060	47230	114620	91850	127420	114850	63500	93430	134471	25940	89090	130450	97140	106970	23710	29930	57950	43940	61960	89090	8900	40670	32720	51780	91700	103400	90230	63770	24730	97350	132510	124240	76650	51140	100840	67710	118010	141171	54410	72020	54120	101740	50560	10900	98180	126310	49390	82910	98360	94081	77110	28420	21340	88340	71691	83030	81340	106070	
9070	24010	45390	58490	80020	29750	13150	69690	72470	0	74800	69860	77250	61540	38220	29490	27530	25260	64060	86670	45350	23420	17750	39080	62610	24190	68180	42960	44230	19320	37720	49970	42610	65110	38100	19470	51440	61430	33610	15100	28460	80770	70730	35410	104230	58440	89350	57950	78640	96170	38050	93420	59740	73390	81720	33460	42050	78200	98590	15010	106850	36720	35590	79150	102500	101210	64210	70830	38960	44270	26350	94660	50590	100020	85680	63581	66530	40020	54080	54420	100120	35520	44200	40550	55650	60400	82290	95680	75050	27010	39380	40170	26640	34570	65610	58920	27360	96440	68740	20710	84110	
