100

6350	3650

20	90

0	33880	58730	72690	73650	18590	41490	19920	84591	20850	94790	80640	49800	90910	66900	45010	43670	39010	75950	95740	70440	22720	48160	55000	69651	69610	68360	29510	9780	88341	60680	30250	66090	83160	24880	32900	20030	62050	91850	63280	97122	20580	41810	89060	56951	13720	76440	43610	7610	73710	36920	35150	46870	38270	74431	6710	44960	17540	12150	96350	40040	18650	75241	87330	94490	71601	35190	38150	95462	51721	43930	15850	63090	78910	39270	36570	36080	45310	23590	21400	87770	84770	58070	98091	51270	30400	50850	85321	71481	6610	58350	76350	71360	24840	23930	75790	85840	30460	78111	92590	51310	
33950	0	73890	93910	40620	17460	56950	44520	87520	40490	118120	73310	37580	109720	33870	68340	66970	40270	60860	119370	96580	48690	63620	86580	101361	54520	93720	58110	38200	89080	65350	44170	85210	102310	38750	64330	15720	93760	110970	46420	128832	46550	39770	105470	88661	40900	67180	11070	36460	61430	59800	47110	30510	61230	81510	38740	67920	49120	44180	115470	55390	38290	106951	78050	117460	77490	33200	61110	127172	83431	13530	36060	64870	110490	21530	59900	54280	76890	36380	41040	110730	69680	89650	107860	75570	48830	28140	91220	103191	35930	77470	101140	100270	11430	49900	88660	104960	21340	85110	113290	76650	
58950	73720	0	116431	106831	62570	96430	75020	33390	41840	72410	35660	46911	35680	101001	41580	34380	94740	45660	58150	125550	42140	103100	80970	85010	45050	112101	47300	49700	37250	18590	31010	109811	28320	79980	76641	68160	71240	135571	54201	94900	40120	38980	32940	75000	68820	35300	84590	52460	38100	23590	26940	50750	27250	21370	58900	24400	63940	56440	140071	95140	43010	84580	42350	43140	19750	43980	24830	105340	73600	71660	44250	25920	103970	53870	35220	22860	72840	39260	39550	39260	44980	87230	42500	95011	28610	61601	33100	84880	63830	102071	120091	67050	71350	39940	19540	129561	54570	24980	39060	95051	
73020	93890	117080	0	134500	89690	39210	59370	148501	86680	121680	146850	118270	144790	127750	83730	90540	64620	144420	134230	77070	76540	38000	49400	64460	138080	6420	71170	77450	152251	126390	95200	30070	137030	58330	41580	87060	70800	50010	131750	94801	79020	110280	142930	59210	63770	142710	103570	75360	139980	93880	100190	115340	92830	136640	66320	98830	57390	66570	51200	49700	84480	72920	153540	148240	134550	103660	94370	80940	55430	106670	82650	129360	49110	107910	85170	95340	55170	91840	87230	134930	153430	42300	157550	26340	92570	120970	149190	68630	70120	17980	10880	81780	88410	78200	133790	33270	99090	140320	146470	25070	
73880	40890	107241	134570	0	56800	97610	84450	108030	79711	158931	92680	61610	138020	8070	107561	106191	80930	78890	160181	35870	87911	104280	126510	141291	73830	134380	97331	77540	107100	93571	81510	125870	131640	79410	104260	55650	133441	151630	59560	168762	85771	71880	133770	128591	80830	87480	49140	75800	81170	97310	82690	56480	100451	109731	78670	106370	89050	84110	157780	96050	77511	146881	92530	147840	105711	68170	99470	167102	123361	42550	75281	91160	150420	59001	99121	91370	116820	74801	80261	146170	84160	129580	130360	116230	87240	46290	116850	143121	75860	118130	141800	139491	52320	89121	116881	145620	60091	114780	141590	117310	
18620	17490	62650	89390	56580	0	53050	32140	85920	25690	103320	74100	37130	97440	49830	53540	52170	39240	61650	104570	113060	32950	59720	71700	86351	55310	85060	42370	21780	89670	61940	31510	81310	90060	34260	49600	6440	78480	107070	48150	113822	30810	36920	94680	73651	27800	67970	27550	20040	62220	45080	36410	30180	46430	76140	23410	53120	34240	28850	111570	51490	23490	91941	78840	102650	73310	30260	46310	112162	68421	26860	21260	64350	95610	20720	45100	41620	62010	24370	26240	95930	70470	74770	100340	67970	36110	32300	87030	88181	21970	73570	93050	84530	9620	34160	79861	101060	17640	79820	100750	68010	
41570	56810	96340	38880	97420	53040	0	22290	122351	60530	121230	120590	89070	126920	90670	73101	76591	27540	113590	128010	39530	58500	8390	56950	74460	107250	38690	55920	51050	126101	100450	70130	30180	119170	21250	25420	49980	73420	55940	100090	104641	57050	81710	125070	65960	28970	116390	66490	48650	113660	73140	75100	82120	74280	112191	38320	80970	36850	43280	60440	11680	58330	82760	127280	130500	109361	75090	74370	97400	59280	69590	56500	103040	69220	72660	69491	73840	51810	63540	61080	123780	123850	52040	135851	20540	68160	84200	123081	78630	35940	22440	46110	84580	51330	60140	112820	49930	68500	115871	128600	22020	
19850	44550	74770	58920	84600	32230	21960	0	100631	38810	103490	98870	67980	105960	77850	53630	55850	25020	93450	108220	50910	37500	28630	54040	70860	87110	58280	34920	29330	104381	78730	48410	50220	98210	11480	22820	31600	63240	75980	79950	98331	36090	59990	104110	58471	7060	94670	54280	26930	91940	52180	53380	61980	53320	90471	16600	60010	15850	22320	80480	22250	36610	76450	105560	109540	87641	53370	53410	96671	52060	54880	34780	81320	73700	52520	48750	52120	44590	41820	39360	102830	102270	53660	114131	40580	46440	64100	101361	72690	14220	42480	66150	72830	36410	39180	91860	69970	47680	94151	107640	41230	
84371	88040	33080	146291	108550	85620	122011	100441	0	67421	88520	21250	53430	38400	103480	73280	65980	119590	34070	73710	188300	72621	128681	112670	116710	36080	141961	77781	75121	4600	24130	55391	139691	33480	105401	106501	91210	102940	165451	52030	124130	69771	51220	32430	106700	94241	22450	99010	77881	28660	55290	49900	59170	58950	15100	84321	56000	91661	81861	169951	120561	68431	116180	17070	48360	14560	58010	56530	136940	105300	79770	69671	29420	135670	67410	66920	52691	104141	62310	65131	54440	24880	118481	22810	124871	56101	65470	10370	116480	89251	131951	149951	98650	90000	70421	27080	159441	73780	15950	42110	124911	
20850	40500	42010	86230	78911	25670	60470	38900	67891	0	82930	64770	37210	75160	72161	33150	31780	55890	63360	83880	89430	15660	67140	60780	72910	57020	81900	24730	11540	71641	44810	13860	79630	67800	43860	46440	31260	59680	105390	50690	94870	11520	29220	72420	60851	32700	60570	51210	14300	57840	23210	19280	34690	25950	57731	22780	32150	31600	20320	109890	59020	4780	77010	71460	81680	54901	22600	24710	98721	55621	45220	5260	47220	86490	31950	24710	19360	51090	10200	2990	74960	72180	65430	81391	64810	13680	42940	68621	74310	26490	71890	89890	65230	34450	16530	59070	99380	23630	61411	78540	64850	
