200

6350	3650

20	90

0	97290	96820	37090	29430	62740	53600	74890	64290	90300	57650	63320	44080	63570	63440	47000	92180	28340	47010	13440	99440	69260	71300	25450	73470	42040	16760	97230	71140	67960	41830	88360	68490	55530	77660	10300	74340	70040	65420	91111	96061	80830	64100	34840	83210	82050	94460	48310	66120	78470	70060	89300	20960	85530	39030	67310	60030	35270	95690	49940	70070	28710	77090	19340	51090	78960	61010	77660	74740	92420	72490	58010	50660	98180	92480	31920	50990	87061	93990	67010	58280	29810	21060	97930	38620	64580	90220	90040	90550	88341	86690	24710	56480	83360	95990	93460	8990	43860	48330	83250	85270	89860	40440	68900	82640	91110	44850	45660	81020	97790	81310	79310	43090	30260	90780	81290	52850	85280	9490	9220	20020	51610	74671	15890	69601	70190	89510	66160	73210	30930	33000	83650	95240	94480	83661	15470	82690	96310	37690	61950	77200	66630	56570	63700	36240	46850	23880	92383	94023	56620	41150	31310	95190	61170	70290	29520	70570	88270	85340	21950	92440	9290	17590	64810	65420	26190	90441	21700	73470	44670	57980	71280	99220	51280	10320	75620	76081	60160	86840	95650	14760	99960	66020	87570	43570	13990	54580	88501	80422	98310	87400	96510	90550	71230	75130	88770	42730	34850	17260	10190	71180	
97740	0	87540	133430	109070	162210	66120	27010	101500	170601	59430	43440	55160	46520	133540	51040	6430	76750	135350	84400	4900	75730	38470	118480	62910	113230	114160	181510	47890	54860	58700	78130	35690	125820	37900	94560	31560	41970	50350	157110	177831	43000	42060	68300	43510	47160	145020	52020	41630	37490	154340	16850	78710	36070	125320	142390	120080	105830	3190	64560	71340	113450	154160	84950	48420	25830	49130	88410	46720	10330	147970	78210	130270	86240	36900	71380	104880	16880	27280	55090	134750	82280	92590	96350	121340	134680	50200	12490	45680	14780	22500	77110	50280	147050	165410	61870	101170	123470	53790	19060	50360	83120	68410	150411	55780	137950	60880	125270	152751	41760	30530	31560	136600	129310	118050	38880	45360	29550	91040	106080	80840	127890	142530	95400	140791	33310	30880	45470	129350	99150	65850	82420	37210	174360	175450	105940	28420	149450	62300	141280	67920	133530	42540	44370	65080	123300	106330	193944	195584	60500	99280	86030	100450	75930	31540	78470	105840	33110	24160	81680	24400	94720	87030	60230	43790	73330	156400	104030	25670	54680	50690	122080	46880	117650	98530	37520	147120	148500	11550	55520	85090	81251	44220	31840	76550	104300	56430	189140	181983	164920	33590	34410	205240	152140	30480	147800	57930	115630	84960	88470	38180	
96970	87280	0	125430	76550	138380	111820	68330	147370	200372	109960	58160	91530	49280	80340	83720	90210	80950	143560	94000	87470	133030	107290	93200	29930	138580	106410	118201	43930	44260	96410	10290	59720	152080	114600	87010	59410	53230	109510	87481	207602	49000	94360	102460	51330	45040	65351	94330	54220	53030	99770	71440	92840	116550	91480	85660	62350	71670	84430	107960	128870	84420	96400	84330	88700	64600	105260	21020	118830	77740	90380	127940	90510	5600	60501	81550	59070	95890	67690	116200	85630	113350	76130	11500	85730	80840	46111	77620	49921	92230	66540	98110	100300	181110	95781	30420	105390	86040	76160	79860	41700	8690	107690	167340	32680	58281	101280	84610	179460	59251	57320	112040	102720	108160	36431	53800	86090	61870	97390	96980	98740	80990	76590	111040	167351	62600	62590	50470	61450	70400	90220	146310	62051	108371	122720	111870	59280	71041	98730	89790	26000	76280	89550	54330	97280	79510	84570	198640	198570	61900	135280	117360	14550	37340	67320	110720	153700	62830	65230	105200	105710	89440	108440	44820	52650	92520	83361	82650	83010	94320	54980	167700	52651	71840	106720	51040	174951	156710	88300	42751	95970	12600	106820	64160	118720	110390	106490	144670	177770	95291	59600	65231	184550	94380	72400	187640	97560	80680	89470	93680	56880	
36920	133040	124990	0	48480	27090	81720	111480	83470	71870	86820	99910	79850	98820	71780	83560	127930	62900	27230	50000	135340	97380	103860	32550	106170	51040	21760	77500	106390	103210	75160	117580	105080	67490	109630	43440	110930	105290	97390	85040	88000	116080	98260	65470	118460	117300	104740	82420	101370	113720	56120	125920	57520	117500	42120	66040	73990	54320	131440	79110	98190	42860	63150	52850	86940	115550	92980	105720	103990	129040	68110	86130	49590	128390	127730	66350	69460	122811	129450	96180	62420	57930	52830	126100	45530	72920	125470	125790	125800	124091	123310	61270	88450	80490	83700	126840	34180	47630	84890	119000	120520	118030	71070	48890	115340	103480	75480	50540	62590	133040	117240	111280	34030	19360	109500	116540	89410	121840	46050	32470	55930	59180	76370	41760	57290	106780	124760	101410	85580	57840	69560	111770	130490	77790	59450	32070	119250	100090	71330	60680	109900	74550	91750	98950	70130	55210	47180	60060	60230	88590	60750	59140	122350	92560	106880	58620	89750	123520	121960	53790	125440	43190	47750	96580	100670	62750	90500	46920	109060	78780	93100	83260	134470	63650	35120	110870	69790	42010	122590	130900	51320	131360	97990	124130	71690	36200	85210	55010	53800	88790	122650	131760	55920	60500	112850	88810	75780	48370	53820	46750	106430	
29650	108770	76400	48660	0	61610	72430	82220	92340	115350	76380	68240	60050	64750	37250	60170	105200	33640	72060	32390	108960	93710	88300	16650	59590	68101	31260	77040	64320	58830	58830	68990	73340	81591	94660	21100	78920	71480	82420	64921	122122	76640	78370	53620	79080	74530	66410	65310	67560	77370	49870	94450	37430	102530	20240	42841	31590	5840	105920	68720	92260	8360	54180	27390	66140	83970	78010	57240	91740	99560	48421	82460	26650	79800	91110	39500	22610	100081	93100	85790	33660	53610	17600	77510	15130	38390	84070	99070	87750	101361	90570	43660	73480	109421	70861	78850	36790	19850	56730	94340	77790	69440	59220	93950	68900	63060	62460	21650	106070	96210	81350	96310	31400	31390	62400	80070	66680	85900	32090	24140	40260	26440	48481	43940	95662	76020	88410	67520	45160	10890	48770	108100	93870	73721	70980	43270	83310	68260	54690	37940	61540	40440	71050	65140	53240	21680	8420	106260	106430	51590	69200	57510	73790	44690	78690	52390	98620	87170	89260	43160	108120	22820	43620	51640	66860	42710	64251	8560	86490	61670	59680	97491	96050	23700	38370	74570	102142	85210	99860	88490	34160	82770	83020	88190	67370	41790	72190	79200	100000	72731	86300	95410	100760	51040	85730	114831	59730	9420	31570	29550	72620	
62750	161530	137770	26630	61640	0	108230	135460	109980	78390	113330	123460	106470	122110	68770	110310	156420	86190	44050	75830	162800	123890	132350	45710	122640	77550	48270	61260	127370	120710	101670	130740	128630	80690	138120	66730	134680	128580	125100	74620	94520	139370	126750	91980	141750	137830	95920	110130	124660	137010	45700	150200	83350	145990	47890	59080	78280	66890	159760	105620	124700	56020	52730	76140	114650	139530	120690	116560	131190	153400	57690	112640	51080	141550	151020	89640	77660	150911	152740	123380	60590	84440	72260	138860	51550	69940	147370	152500	149090	152191	147030	87100	116160	87010	73280	142150	60690	51980	108210	147100	141090	131190	97580	55410	131950	99880	101990	54180	69110	156330	140530	139770	35930	33760	113780	139830	116410	145130	71880	55190	81640	62620	69210	68270	63810	130600	148050	124700	84080	71000	95390	138970	153780	65320	40700	58580	142540	90531	97840	55960	123320	70210	120130	122240	96640	59500	60880	55030	54960	108150	87260	85650	131050	106330	130860	85130	116260	146810	145680	80300	153930	66520	74260	113280	123960	88580	80080	62370	137320	106490	116390	95880	157760	67940	61630	134160	76310	53850	150690	153180	77150	144520	125700	147420	98200	62710	111720	29600	52710	78370	145940	155050	40030	50080	137480	95330	102290	56570	78220	72580	129720	
53220	66870	112470	81410	72170	108380	0	54030	38080	98670	7630	54400	23730	63520	109420	28740	60800	45670	79090	40500	70690	24050	29710	75240	84430	52800	64480	145780	71490	70550	18650	102760	56821	61660	34170	52300	60231	64110	21350	137091	102940	74551	31050	18490	76751	78711	135640	20460	59860	70821	118610	67770	35940	39270	86330	113320	100750	76170	67630	4570	19890	74980	124200	47040	25320	59521	18170	103220	24830	66670	118500	16910	96670	111270	79251	40960	90980	52280	73740	14910	104110	24360	56900	121280	84890	110560	84121	62140	81491	55060	66440	29680	16910	82260	142000	93421	49150	89870	37650	55350	81911	107510	12830	87120	83100	132290	13050	91670	89460	84561	65781	37110	90010	76900	126590	73901	29950	69261	44920	59850	34890	97400	120210	41270	77500	55371	73801	63840	114500	67450	30630	38420	82011	143030	130151	53920	66671	137600	19500	107960	89440	111210	28260	59150	22310	92640	68620	122500	124140	65640	35270	26480	120750	83980	52531	24990	44100	72561	65090	32340	52840	50820	36830	71380	61100	31620	136421	65360	45570	19130	60570	58170	85991	93280	46510	67301	82960	92240	58710	91011	40860	109870	23500	71551	12990	52280	10570	134991	108340	144320	73991	80650	133770	119780	52300	83010	18340	79440	42350	44570	59651	
74800	27040	68480	112730	82290	136060	54080	0	89350	145171	48100	16700	35520	19900	106860	28971	27370	49970	117280	61540	27230	70830	39380	91670	41030	96440	91060	154600	26800	28240	40550	59070	9070	109930	46690	68530	9690	18240	46310	131990	150461	25330	28760	50230	27530	29490	119900	35250	15010	20130	127430	14710	54870	50590	98540	115710	93430	79150	24190	50330	66670	86670	127210	58920	29750	5940	42610	66530	55630	17830	121290	69860	103590	67180	27930	45350	78200	29930	20450	53000	108070	64210	65810	77290	94660	108000	34570	17300	31090	26640	13150	55181	38100	133660	140290	44200	80770	96790	27010	12120	32690	64060	51440	133621	36720	112830	44110	98590	135961	33710	14640	44270	109130	102500	96170	22510	25260	17030	68180	80020	58911	101210	115850	77330	124001	6570	20710	19470	104230	72470	43781	84110	29160	147410	148540	85540	14530	124330	44230	114600	46040	106850	26350	17750	46121	96620	79550	169884	171524	33820	84260	68220	80900	50950	4650	60400	95680	21660	11800	61981	40020	69690	68021	33610	17170	51300	131280	77250	15100	37720	24010	109570	35590	90970	78130	18320	130481	130430	23190	40930	62230	63581	42110	19320	62610	83900	44630	158660	154072	139800	23420	27360	173350	125190	4490	134410	40960	88950	59740	65610	12500	
64910	102010	147590	83710	92520	110680	38680	89550	0	69360	44630	89300	58220	98420	125650	63640	95940	74460	71510	64380	105830	28520	63350	84140	119330	38940	72870	156160	106390	105450	53140	137820	92220	43540	67510	73380	95751	99010	56590	151490	69120	110110	69020	47150	112370	114270	156670	55680	94760	106380	128750	103560	63220	67350	97720	126730	122240	98360	102770	39800	33450	90450	135780	73460	60840	95041	55280	136930	56670	103170	131910	23360	110280	146390	115651	69750	114400	87270	110320	46280	118910	41300	81610	156400	98900	126790	119740	98640	117891	90050	103020	55670	54880	46440	155740	129040	57230	103230	72550	90870	117530	142630	43260	62780	118030	153320	47830	106140	61230	120961	101931	70140	100420	85590	152150	110030	65470	105571	63890	70560	58040	113570	136881	49430	53160	90891	110201	98740	135420	92240	60490	39580	118411	153410	139121	58310	102981	158520	52870	121370	124340	128840	63780	94050	52370	108810	86090	98100	99740	100540	23680	37670	154460	117690	88051	44590	6490	108961	100880	50900	80780	71860	52720	106280	96000	59620	152651	85110	81090	54030	95470	22350	122391	113490	55530	102730	49140	72550	93700	126990	62720	144990	59800	107861	31650	57480	48050	138600	84000	158060	110391	117230	112360	129920	87820	47190	52830	96810	68340	65140	95050	
90450	169811	200141	71760	115240	79270	98890	144991	69610	0	106680	141051	110301	147061	141010	117651	164701	116180	45160	99700	171961	97210	127700	99410	166130	54400	84590	139180	154631	151451	105611	180301	145081	38580	133040	100080	150831	151001	120220	152540	24000	167102	126931	95921	169302	171262	173840	111031	146511	159101	123620	161972	103401	136080	111310	135270	142770	121080	168211	98560	102140	109720	130650	108620	116281	150272	116160	169431	123850	165092	135610	91330	118820	200781	171802	113671	137400	149661	167492	114290	131650	82251	110840	203281	114170	142150	176672	154501	174042	152441	160192	96621	114421	34250	151200	188562	82390	116820	123701	147711	174462	181801	94961	24420	167321	172340	101451	119730	9730	177112	156702	135120	103890	88550	177780	166452	120181	161812	95220	94910	97491	128370	145600	81630	22030	144461	166352	149651	154400	120291	107451	108270	174562	143240	118620	76930	159222	168451	101781	129910	169860	143780	120471	145801	100581	124400	110241	59740	61380	146511	63510	78571	187131	151570	143221	85961	74310	165112	158842	90351	149510	99070	86931	152281	147751	102631	158000	109771	137781	107801	141471	49390	178542	132840	82630	155561	22150	34190	151301	183882	98270	202561	121490	164102	87350	77490	107620	107520	45640	156290	166542	174402	74000	128000	143261	39210	105401	115750	104550	98540	147911	
