200

6350	3650

20	90

0	66960	90700	26970	56630	78120	63070	62991	10890	22370	41780	68300	28340	39560	25530	24350	33390	66741	96751	37110	76780	81811	84130	94171	77970	14240	67020	20020	19810	6330	99690	52831	14480	76210	46370	53241	22830	16750	72681	84850	60330	92090	93600	56350	69570	87260	53490	57650	18720	25290	50001	79660	37060	62900	75620	23470	79070	9530	16920	82861	52490	60420	8780	21050	14160	12540	45610	35210	24780	29120	32130	51110	80501	88830	47801	57541	28170	65640	18330	41410	7640	69760	74971	52660	30200	47671	22830	28870	31310	19170	52120	20900	39650	90060	42890	40370	53400	54170	56961	18840	80191	63721	83420	28380	45690	60320	38700	53140	47940	98580	76491	30280	59550	33330	48730	81280	65840	73640	40391	20850	46810	98510	66590	65140	68360	56490	25340	42171	39940	58250	94580	54830	62511	7880	27790	58510	87360	34920	42780	73170	97520	21240	39930	61530	72920	26320	90920	22950	62120	82930	46420	80690	76550	96540	24350	74420	58420	70260	81470	45740	87110	55130	91940	27780	33370	53261	18840	27250	15560	14460	53300	73441	9580	14490	88870	34090	69650	62980	98130	28570	95960	36990	56130	80660	18510	29110	18310	11890	33880	67520	86810	75710	50140	8790	82830	52720	36560	15010	91960	7400	90890	
67060	0	34820	51020	49470	49550	105430	39060	64350	68330	107160	63200	59670	90641	83300	87290	51850	42770	49550	33170	11890	136980	113200	106430	21140	54240	56130	85220	48480	69860	46240	30290	59730	11010	105850	31190	47840	55130	26000	66760	53880	59320	30780	11400	4940	137951	111170	73990	76770	84740	33130	130331	46110	8150	12840	84790	34740	58680	78300	56060	118160	71060	58860	46630	75540	74140	99280	94660	88370	61080	88650	97570	31790	25350	32140	24700	78710	131060	73610	99960	71210	88890	39730	118330	89650	36770	82280	90420	79790	65110	44940	80850	102720	85790	98430	44320	59760	20260	33970	77260	137760	29560	31670	84900	108760	111011	40590	67770	53200	33430	27890	94630	89570	75951	91750	24990	116531	7980	33950	46760	80690	51170	132750	14140	91330	115970	70860	38840	86400	90210	44650	114310	23960	72570	65810	120610	138031	64070	51940	17640	36310	84040	67800	120950	123591	85770	141611	86520	46770	133621	103380	62600	127221	52140	87290	139410	99170	6910	15810	109240	23170	82300	149870	92980	98200	91800	49220	41040	66270	53010	112780	131930	70460	53100	38940	89630	127330	120660	81130	86660	54510	74671	54480	131331	61750	89670	49180	77260	77820	11180	24060	26020	80390	63800	17170	14710	101390	63890	29140	71330	51850	
90790	34420	0	67150	81720	29430	103390	71040	88080	86110	132270	95450	69980	120781	111270	111480	59960	74750	66800	61130	24580	169290	107370	90570	44580	77970	88110	109380	72210	95280	13940	62540	87570	33850	130190	63440	73590	83090	54150	94910	86130	36280	39910	38040	34150	147660	133270	106240	104420	108710	65380	146250	56940	41350	22860	108470	14160	82410	102030	83660	143040	65070	84270	70360	99270	99800	117651	118420	112830	90890	117870	102920	56960	34390	64070	56950	96810	156190	96070	120940	96630	83060	69130	143210	113620	69020	104370	117860	109600	82850	77190	104530	126860	69220	117020	75450	92010	52980	65950	104910	168090	61540	8320	114120	133150	129380	71080	100020	53010	26930	55370	119090	84410	105761	95220	11580	130550	31310	64570	70490	112520	19160	157140	45420	85500	140310	99690	70540	97960	88000	10890	138650	55940	96300	77220	144950	156451	67910	82770	44920	11000	107930	69860	143050	139520	109640	148530	111940	78750	142220	124390	94580	143000	20350	111480	164970	97330	35920	29880	133630	21050	77640	172020	117440	122660	90970	72950	65030	87400	78690	137120	162260	94190	76830	8350	108160	145730	141590	109300	114310	25240	104481	86730	149751	90130	113640	72910	100990	87170	42020	41540	18590	77190	89320	29170	43900	125850	84960	39390	95060	27590	
26810	51030	67220	0	64300	53560	55920	66410	23570	22040	67150	77870	9590	65990	51960	46600	7740	70270	91960	34360	60850	107181	71980	78170	66680	18760	75240	44560	11770	32760	75130	53760	28590	61980	64910	54990	17200	27360	67400	92070	68550	68610	80580	40420	55560	90040	67170	78600	45150	43830	52770	84041	18610	49520	59690	43890	54510	18070	37610	86390	77860	41670	24940	8400	34850	38970	52990	53670	47710	43210	58560	48200	74040	75810	48880	53960	32420	91010	31490	55930	34070	53770	75400	78030	48740	52780	39960	55300	55960	18550	59340	39950	61900	70240	52270	48590	66470	46900	59730	45270	105561	64370	58860	54810	67940	64721	45130	71360	24460	82650	70030	53970	44210	55230	41670	60790	70241	58950	42130	13370	68610	73950	91960	54790	53020	75020	40710	47740	39090	43010	70020	73360	59140	31910	17060	79670	91741	16170	53400	61880	75510	43350	21180	76950	77301	44860	93610	49380	69000	85620	59380	87910	80931	71980	46600	99790	49660	57270	66780	68450	71180	39250	105870	52320	57540	42290	11170	12790	22820	19550	71840	98811	29800	15860	64310	43470	81061	76660	105350	55000	71400	58520	65860	85041	33080	48760	13340	36600	27980	55420	73820	51320	34500	30110	67950	38230	60730	20380	78940	30670	66330	
56590	49220	81850	64300	0	97130	113530	17460	64570	72830	72250	14120	70680	49680	50210	77170	65470	18280	51780	31600	57690	88470	133070	135600	46630	50570	11490	70460	53930	53560	93200	19960	42500	53860	100200	19040	47230	43040	38070	31490	4800	106900	65540	48790	47370	141370	107320	25480	48390	79400	16670	133770	59730	42810	59170	77010	82320	58220	70920	32640	83120	97310	51180	56350	69690	55410	99720	89040	75220	31820	52520	101570	41520	60770	21270	26120	81930	94930	72440	95240	54910	114860	29500	83290	84310	15400	76940	57100	43380	69630	5770	75470	92470	125160	97000	17790	11840	34410	17740	52920	91920	25350	78110	49450	97750	114430	21190	19260	78070	76630	38990	78670	105300	37640	99190	71360	119950	51440	22520	51980	35400	97610	98690	38620	114110	110600	41600	16780	90400	104100	91090	108180	27520	62470	75230	110820	141470	77260	16990	41280	82110	74060	82270	115640	127030	80430	145030	61390	10880	137040	100250	27330	130660	98580	77170	100690	108880	48060	59270	85880	68970	100340	172460	73210	77070	102200	56670	54660	67670	47740	106870	86090	64940	56120	85380	88200	123760	116810	43030	53270	100950	34860	5630	134770	40770	81930	52690	62210	84340	43810	55000	73600	95590	48000	60630	42370	75540	65470	63900	63420	99430	
78010	49250	29460	53530	96610	0	77760	87310	74770	72490	118350	110340	56360	116060	102030	97560	46340	91020	91240	72410	44500	158441	80990	62260	65300	68730	104380	95760	62820	83960	32660	77430	78330	53770	113630	78330	64350	75740	73870	115010	101020	16630	65310	49610	53780	121070	113640	120590	95180	94790	80270	125470	53040	56020	42780	94850	17970	69270	88570	103940	129120	38700	75030	59450	85810	90170	98170	101620	98910	91590	108630	78820	78990	58830	77720	71840	80770	142270	82450	102360	85270	56680	87980	129290	98700	82930	90440	106500	105700	69230	92080	90910	112600	40910	98700	86890	106220	64800	81060	95670	156821	77810	22950	104880	119230	108600	82520	113350	33950	54210	75090	105170	58030	104970	70210	30240	109760	51230	76200	61250	118350	25790	143220	62680	59120	121490	90450	82170	77980	61690	26910	119830	72210	83110	61430	127170	136190	50030	94210	64640	38800	94310	49210	123420	118740	93960	121680	100580	94980	115630	105810	110850	122220	20690	97560	151050	72320	55620	51860	119710	47090	52100	153090	103520	108740	65960	62220	55860	73780	69450	118550	150071	81000	66910	21860	89900	124950	120810	129380	105070	18090	108260	101620	129490	82780	98820	63670	87800	67260	60020	65980	23730	52180	80080	51330	55530	111930	71340	63830	81870	13020	
63030	105440	103400	55900	114060	78050	0	119060	54140	42310	89150	127250	49090	102210	88180	59300	58500	122830	146920	87370	106110	130820	21740	45800	121640	64020	124620	69380	63820	68980	110930	107510	73230	113400	64210	108660	69460	74080	122360	142000	117930	80860	130890	95380	109970	42350	59460	120300	81370	51110	105420	50610	73570	104480	103680	57810	90440	55910	60150	138950	98880	40000	64310	60580	59890	75190	40350	54860	69990	87910	94370	16290	129000	123760	102630	108920	41910	112030	49310	53590	70290	26950	130360	99050	54010	103940	51360	88290	93960	48470	109270	56130	65840	53021	44130	97680	112190	101860	112380	81490	129200	119140	95320	91030	73020	40610	94510	115790	53330	125180	124990	70990	22460	95980	17370	101420	36090	110330	94820	65630	109460	105950	112980	109750	22780	67780	84760	97670	26310	17290	105540	66120	114100	62650	41440	77080	62210	43610	101390	116840	111970	59540	39680	62160	44760	50170	44890	81430	118930	36910	54740	137840	48240	98490	59300	121350	7960	111940	114170	81990	115510	28880	89530	74480	75920	13510	60250	66580	51360	66480	65170	122450	59660	61440	99660	44650	53750	51950	155280	90250	95890	99640	113850	55510	77300	54910	64370	67750	32110	110380	127630	89170	26310	68450	113640	93190	80730	49340	128760	64030	90820	
62541	39890	72520	65980	17120	88520	118481	0	69771	77781	88040	24880	73280	65470	63660	84570	66810	4600	35260	33080	48360	103870	135670	136940	34700	55521	17070	77860	56530	60960	83870	15100	49900	42460	105401	14310	49830	48401	22530	28590	21250	98290	52370	43210	38040	146291	112521	40060	58010	84321	14560	138691	61070	33480	49840	84371	73710	63171	77881	20580	99010	98650	56101	58950	75121	63640	104641	94241	82620	41440	68310	106521	25340	47600	19250	18760	86881	112320	77361	100441	62310	116480	12980	99180	89231	16210	81861	71560	59170	74581	15280	80431	99880	124130	101921	24130	28660	27080	8920	62540	108550	10370	69710	65240	105920	119351	25820	36080	79410	62930	22810	88120	107900	53430	104141	62900	124871	42110	24170	54580	52030	89210	114530	27220	116710	115521	51220	21190	95351	106700	82430	113861	16030	69671	78530	119590	146391	79860	29420	29880	72780	81460	84870	120561	131951	85351	149951	73780	7710	141961	105451	24430	135581	90180	84570	116530	112670	38400	49400	101770	58300	102940	188300	85620	91210	105300	59270	56000	72621	52691	112331	103480	69861	59540	76980	93121	128681	122011	42960	67410	92550	50650	22450	139691	48170	89251	55290	69610	89291	32430	39720	64990	98190	55391	50760	37460	90000	70421	50730	68431	90820	
10790	64520	88260	23970	64560	75120	54360	70371	0	13660	46630	77580	25340	49970	35940	23650	30390	74121	103540	40180	74340	86661	75420	88292	80170	15590	74950	23370	18210	16740	96690	59080	22410	75470	41960	60230	23440	24130	77650	92780	68260	89090	94070	53910	69050	78930	47300	68060	29130	20880	56990	71330	34620	63010	73180	20940	76070	7570	14660	90241	56811	55820	13710	18120	11900	22950	37280	30800	25940	37050	42540	42400	85470	89300	54200	62490	19260	69961	9420	36090	18050	64311	81960	56981	25790	55051	18310	36620	41720	10460	60050	17000	38950	85460	34560	48300	61330	56660	63950	29250	85041	70710	80420	38790	44990	51990	46080	63550	44940	96140	81460	32200	54190	43740	40020	78840	57510	72440	46390	19520	57220	95510	70911	67630	62481	52080	33900	49240	31230	49781	91580	50420	67670	11020	21920	56720	79030	31530	50710	75370	95080	20400	35330	57080	64590	21910	82590	29760	70050	74600	39510	88620	68220	93540	23650	79270	49710	70760	80270	46410	84670	49770	86000	30870	35770	44551	15910	24810	5900	18050	48890	78291	8030	13400	85870	25760	63460	56790	106060	38580	92960	47400	64060	72330	26440	25810	16980	16080	25170	68910	87310	73270	44780	17420	81440	51720	38960	5460	92430	10150	87890	
22280	68410	86260	22140	73310	72390	42130	78310	13390	0	57830	86500	19240	61460	47430	31840	27870	82080	109340	47420	78230	97861	63190	76062	84060	23270	83870	34530	24240	28230	94170	66760	32480	79360	44750	67910	30680	33330	84780	101250	77180	83620	97960	57800	72940	70561	46060	79550	40620	24780	64670	62941	38510	66900	77070	29600	73550	15160	25820	98200	67971	45860	23560	22700	23060	34440	31880	32580	37100	47160	53900	30170	91420	93190	61880	70040	11310	81121	15240	34820	29540	52081	89640	68141	28580	63190	18870	47820	53210	7390	68520	25520	43080	75500	31160	56930	71440	63900	71630	40740	96241	78390	77900	50280	50260	43621	53760	75040	39470	100030	87410	43360	41700	55230	27790	80310	49141	76330	54070	26760	68710	92990	82071	72170	50251	53910	44010	56920	19000	37551	89060	52250	75220	22180	12980	59510	70641	23120	60640	79260	94550	30970	25550	55840	56201	23840	74221	40960	78180	66231	38270	97090	59831	91020	31840	90441	37480	74650	84160	55780	88560	38240	84760	42030	46930	32321	20840	28700	10920	25730	50970	89491	19190	20690	83350	22360	59961	55550	114530	49780	90230	58890	73100	63941	36550	28700	24220	27280	12260	72800	91200	70840	33250	27700	85330	55610	50120	8590	96320	23280	85160	
