100

6350	3650

20	90

0	32220	58990	28300	99730	98210	94040	99440	53810	78721	57270	88240	89731	87030	96240	97810	76040	21860	91820	91500	96180	28280	61380	49880	79140	88840	89170	66850	97390	66860	93120	96920	89210	72170	93880	88300	72450	30800	36070	92980	75350	82620	99630	63171	29570	58490	91611	74810	88910	88240	99091	73360	57680	15100	92920	78350	62490	85550	86710	46690	60070	55540	83580	20670	58700	85670	58730	67910	77920	24850	75660	63470	45060	93990	19240	96681	71780	87150	85420	58361	82551	92451	38930	60130	96030	81060	82340	98930	75460	95220	86560	74380	93860	60100	36090	37580	92110	57700	49560	95000	50600	
32140	0	89430	39540	115000	119280	82190	93421	84250	108171	87650	57330	105511	71060	112020	74310	105720	52230	85801	72320	103100	53220	89460	18540	66690	82821	83521	57391	126150	80560	118360	74810	114450	84530	123330	88441	87870	57980	45930	62070	80310	102210	69090	92621	28050	48571	122551	84380	94771	57330	102390	68810	82920	29330	64440	53020	69300	101770	63340	70330	62861	75930	52240	51110	83940	62670	27820	72870	97920	54300	44750	92210	74510	115270	13890	112481	40870	56480	54080	61660	79690	94370	62570	55010	86650	102340	76421	85410	91240	102140	66750	68221	88301	28760	25550	56210	113010	82940	56710	110800	55920	
58960	89440	0	56450	128000	117070	103750	97040	7180	33790	6610	142750	59670	145160	70610	155090	22620	41450	95520	149160	127090	39550	17390	99360	97660	93260	89640	84780	61270	51110	72530	116400	87610	55240	49970	78870	103300	54240	56050	144530	108641	106520	156910	17330	86860	80460	39730	105660	72710	142750	136672	127710	64260	72620	121630	105420	96090	54390	143990	29980	69080	37780	123220	41420	66310	142950	112270	103580	41320	38990	131080	14680	18990	111470	76460	60740	123330	144430	121840	104390	131650	134992	34650	115840	102240	99820	87270	156170	51960	126130	105890	86050	91080	100830	71320	72760	111410	57750	59820	119950	62830	
28390	39530	56530	0	125460	122590	66720	72120	51330	81441	59110	87530	66471	103780	72980	111560	67580	31730	64500	106460	121910	18270	51320	44600	51820	61520	61850	39530	108681	41920	110380	69600	107690	46660	97591	60980	98180	51620	8750	89310	101960	108350	106340	65891	50280	31170	94331	100540	63400	87530	124582	96300	78660	41710	71780	55480	88480	62730	100590	32190	32750	36890	69930	25090	80180	99670	57050	94520	58880	36990	75010	54070	47820	118370	28390	73421	68110	93730	68550	83852	106980	117942	24430	83070	68710	105170	55020	118130	52200	120950	59240	47060	66540	46070	16560	63570	116790	75080	22240	120730	23280	
99660	114910	128070	125380	0	20240	191920	197320	128550	111690	122760	153730	175103	97381	182393	126351	145370	102340	189700	109021	24670	118190	139420	133270	177020	186720	187050	163930	93550	153660	75270	189540	57450	159430	112410	180623	28600	83220	133150	165430	36320	24080	138021	114160	87140	155570	135650	31890	179433	153730	34590	73471	64410	92990	179170	167750	50750	169853	119901	130303	157150	141333	166970	108530	61860	116171	142550	44040	161482	101871	139990	138480	109420	27900	109950	182253	155600	132160	168810	60070	67421	48251	124770	73770	193910	28510	180220	87641	161613	24920	181480	172260	191740	143490	132410	65630	25520	70750	145840	9030	147680	
98230	119410	117050	123160	20130	0	190490	192262	117530	96990	111740	159870	169192	115020	176482	142440	131520	97460	188202	126660	43390	113871	128390	137770	175590	185290	184012	161710	76870	148062	56680	194040	38860	153832	97030	174712	35310	74080	130930	171570	45940	19640	150910	103140	91640	153350	122690	41510	173522	159870	53310	90650	53390	92070	183670	172250	54720	163942	135050	124392	154700	135422	171470	104730	50840	132220	146981	53660	151390	93360	146260	127450	98400	8300	109180	171390	160031	138430	173310	69690	85870	66971	119341	83870	192480	18400	178501	106361	155702	43640	183010	170541	186302	147990	130980	64710	7810	59730	142790	14520	145460	
94000	82120	103461	66610	191950	190430	0	16090	96281	134931	108271	95593	70460	152180	66170	145452	107140	94230	13060	154590	185774	78050	91550	70870	16940	13140	17430	28430	163961	55000	172631	19940	170870	52630	151111	31920	163790	116560	59830	88470	162460	174840	130982	118471	109990	36350	134660	166150	45120	95593	183925	149930	141000	105250	43830	36480	151450	68920	138630	74241	37200	66971	59160	86450	143420	139250	74840	155020	77400	99330	95170	93050	104181	186210	87610	74810	82300	119452	55550	143072	160810	175490	74060	136010	4750	173280	16880	166530	61090	184814	19920	22540	20090	62620	64570	129180	184330	137420	49120	187220	44210	
99530	93231	96480	72100	197284	191013	16220	0	90080	127680	101680	110143	55820	163521	51060	160002	97120	97190	9830	165931	193734	80250	82040	83490	30050	10940	11120	36670	156340	46650	167600	35930	171142	43120	143860	18890	169320	119520	64840	103972	170320	178703	145532	112400	117360	44590	123380	171680	30010	110143	192165	161271	142112	112410	58380	51030	158610	54280	151861	70090	40260	60530	73710	90530	144532	151191	89390	162880	66830	100442	111960	83540	100030	186793	94770	59700	96850	134002	70100	150232	172151	185525	72290	147471	12320	173593	17510	177871	49440	192774	34470	26840	10410	76700	71730	134710	185213	138532	53350	191856	48990	
53800	84280	7180	51290	128910	117980	96570	90800	0	39890	13150	137590	54790	140000	65750	149930	23220	36400	88340	144000	127750	34390	11360	94200	90480	86080	82460	77600	67370	43930	78630	109220	91610	49040	56070	72670	103960	54792	48870	139370	109301	107430	151750	23430	81700	73280	44320	106320	66510	137590	136524	126370	65170	67460	114450	98240	96750	49650	138830	22800	61900	30600	116040	36260	67220	137790	107110	103792	36440	35191	125920	10420	19650	113340	71300	56250	118170	139270	114660	104262	131522	134844	27470	112830	95060	100730	80090	151940	45760	126790	98710	78870	84840	95670	66160	72632	112320	58660	52640	120860	55650	
78480	108030	33230	81190	112900	98740	135021	127660	39460	0	26990	168000	82040	156020	93000	191231	34820	60440	126620	166210	120170	65010	48010	124100	128200	124680	120420	115320	34570	82940	45830	147130	63250	85860	16760	109490	96010	62470	85720	169780	101262	90600	177510	16190	102000	111000	24560	98550	101280	168000	128783	134270	49090	90620	152170	135960	94621	77180	163530	60680	99930	69610	150620	62750	51140	162490	136550	101102	66930	54930	153550	45300	34420	90370	95050	82830	148580	163970	149240	110950	138210	130563	64320	122400	133681	83900	119100	162730	82580	119210	136620	117300	121700	125570	96060	79200	93150	42580	90360	104030	93370	
