100

6350	3650

20	90

0	59930	70180	90050	93040	11460	70860	47950	88280	71260	63300	44270	95330	98220	68860	59400	93400	51370	50801	16810	82610	87520	42420	63880	11460	60850	21220	63290	66430	99300	87510	75200	20670	68060	39910	44020	42420	77210	29290	75930	44210	5510	86980	70890	35090	83741	75160	84570	99700	72670	54720	98250	96610	12330	44050	88760	65830	11220	88021	24690	31680	51210	59591	26700	69390	87330	61780	92580	58210	63020	24990	99342	98370	57870	81050	85740	82312	78750	89040	44670	82310	86820	33550	69470	85620	47550	53960	73260	71501	96770	26570	77840	37420	80280	51470	67850	90840	18940	55980	40340	73030	
59740	0	103911	53390	132220	64780	99371	29720	50840	101431	7810	45940	65410	98940	44710	39530	70170	69690	82451	75580	46560	98290	85870	72720	64780	87681	66971	27270	8300	73401	57430	64710	75330	107040	92520	53660	97990	47030	66250	34710	35310	57710	63750	130051	27130	130511	43260	91640	145571	25400	19640	74080	141731	53310	97230	109110	86980	49240	145480	70230	38370	90650	106361	85040	33370	58680	20860	38860	25550	118850	76120	142440	54670	83870	43000	115050	126660	22860	114210	100240	81970	44730	91890	88390	30370	73291	7440	44790	118271	135050	81230	106351	53440	27930	66510	31830	55990	43390	32200	39340	55030	
69750	104071	0	152471	151162	61350	13510	78040	149921	7960	111881	111920	103400	58500	90820	124670	89170	120190	22780	69040	105950	43610	108030	40000	61350	22460	89090	92870	112431	101420	105540	144990	80150	133620	90030	112830	50330	98490	98110	104410	109420	66290	90440	92570	81941	135870	99500	153920	44890	105131	111361	163640	36910	79850	91450	32110	28880	72170	50500	45800	96890	118450	113010	58120	98850	99660	93180	140731	116611	48110	86740	154010	155881	126690	142081	16290	136980	115221	26310	49230	53330	111430	60360	26310	119241	31140	99951	95890	124360	155472	83430	17370	53021	113851	120290	97430	110930	84170	121250	105550	78050	
89790	53380	152131	0	123971	96800	147591	83100	2620	149651	47720	53642	116040	152920	98090	31070	123550	63521	129701	102543	97190	152710	89781	126100	96800	134931	82943	80650	48740	124810	108060	38460	95803	100871	109463	53482	128610	97890	75022	85570	47980	89220	117130	149083	71310	139261	94120	65810	197664	76030	42830	29530	193022	81163	114883	163390	138150	84290	176874	109800	61290	86241	113971	113283	86750	109310	74240	33650	40000	149470	93063	135441	14420	77701	12120	163921	120941	67260	165771	130860	135350	93620	119963	142570	70090	120541	56730	97550	127021	126801	99703	154571	100690	72240	58891	85210	106620	71710	36930	52870	108410	
92850	131740	150900	123541	0	100630	158323	136020	124151	156380	126761	87640	186080	187152	157440	98170	184150	63350	137804	87412	170112	176312	51900	152482	100630	148332	73360	148222	129181	190050	178260	88940	76493	26910	61990	79350	106110	165790	69450	157872	97460	97790	177730	84280	116792	35900	163740	62340	161610	150992	114810	104530	163100	85440	63250	176223	153312	99880	142740	112933	97240	42780	38570	94370	154292	178080	139712	144660	109210	117640	70583	12780	138110	48070	118190	168970	15240	149671	176503	106550	171102	170172	93100	157142	155141	135653	128930	161840	37070	4770	73072	165303	129220	155031	67000	152672	179542	95490	104180	93790	161610	
11460	65160	61380	97120	100083	0	62060	52390	95350	62460	68900	53780	98980	89420	73300	66470	93250	61840	42001	16240	87050	78720	49860	55080	0	52050	29950	67730	72030	99760	91950	85670	25400	76700	42550	54480	33840	81650	39380	80370	51280	8100	87490	69620	39530	88810	79600	95040	91120	77110	61790	105320	88030	21560	46310	79960	57030	15660	80121	15890	38750	59850	65220	22340	73830	91650	66220	99650	65280	54700	30850	105202	105440	67030	88120	76940	88172	83980	80240	36090	73510	91260	29290	60670	90060	38750	59190	77700	76570	104311	30750	69040	31420	84720	61940	72290	95280	26010	63050	47410	70640	
70381	99141	13630	147541	157943	61981	0	73110	144991	7370	106951	109800	90960	44980	79750	122490	76720	120821	20620	71221	92520	30090	109061	30580	61981	12470	89671	87940	107501	87970	92450	143280	81821	135881	97541	112310	61370	87420	98741	96660	107300	66921	78000	105780	77011	144101	89990	154021	58100	97320	106431	161350	50120	80481	100550	21710	17830	70050	63710	46431	94770	119031	120511	66980	91740	87350	88250	135801	111681	61320	88411	161741	150951	127271	137151	17650	144711	108750	19500	60270	39810	98420	69280	13980	112120	26210	95021	84820	131861	162171	87011	8300	48091	106730	120380	92260	98170	82050	116441	103430	66980	
47690	29240	77830	82630	135580	52260	73130	0	80080	75350	37050	59460	49220	70650	22750	65062	47440	83210	56370	63440	36350	69540	85030	43830	52260	61180	63830	16320	37540	53340	41400	87700	67230	110600	86470	67180	84600	31100	69410	28960	50670	45190	41020	118900	22530	127560	29050	109960	119690	25700	44140	103160	115850	50100	90610	80220	58090	36720	121330	51770	46800	93750	103410	72840	22420	41220	16630	65230	49600	102310	71200	143291	83910	96910	72240	86140	126261	36440	85300	86170	53680	40560	79690	59500	39810	47210	28330	27150	115320	139310	73130	77530	29780	34420	80030	20880	44730	43700	55500	52860	29160	
87960	50820	149571	2600	124561	94970	145031	80540	0	147091	45160	52330	113480	150360	95530	29240	120990	64111	127141	103133	94630	150150	90371	123540	94970	132371	83533	78090	46180	122250	105500	39050	96393	101461	110053	54072	126780	95330	75612	83010	45960	87390	114570	149673	68750	139851	91560	66400	198254	73470	40270	31270	190462	80620	115473	160830	135590	82460	177464	107970	59460	86831	114561	113830	84190	106750	71680	32900	37440	147640	93653	136031	14420	78291	9560	161361	121531	64700	163211	129030	132790	91060	120553	140010	67530	117981	54170	94990	127611	127391	100293	152011	98130	69680	59481	82650	104060	69880	34370	51040	105850	
70780	101211	8090	149611	156282	62380	7300	75180	147061	0	109021	111100	97220	52290	86010	124040	82990	121220	21670	70710	98780	37400	109190	35560	62380	16280	90120	90010	109571	95240	98710	144830	81310	135860	93570	113610	55980	93680	99140	100410	108600	67320	84260	100240	79081	139640	95770	154420	52010	99390	108501	162890	44030	80880	95220	26650	22700	71350	58170	46830	96070	119480	116540	61650	95120	93610	90320	137871	113751	55780	87900	159590	153021	127720	139221	15060	140510	112130	21790	54880	47120	104680	63890	20130	115500	28280	97091	91080	127890	160510	86500	10790	50161	110110	121320	94570	104430	83350	118511	104730	73240	
63270	7760	111671	47800	127360	69040	107131	37480	45250	109191	0	44330	72040	106700	52470	33240	77930	64960	90211	79110	53190	106050	84700	80480	69040	95441	70280	35030	5290	80810	64060	58420	78860	102310	95900	50140	102160	53890	65820	41570	30910	61970	71510	133360	32490	133520	50120	85350	153331	32030	14590	67900	149491	56840	100610	116870	94740	54240	150110	75370	39710	87350	108960	88570	41130	65310	28620	33540	19260	123020	79500	137710	49350	79140	37410	122810	122350	28250	121970	104410	89730	51360	95980	96150	33720	81051	14080	52550	120870	130190	84760	114111	61200	33610	60620	39590	62620	46920	25910	37870	62790	
44491	46320	111330	54001	87860	53140	109370	59690	52350	110760	44380	0	107320	123760	81150	23470	105840	25330	89430	54551	89100	120350	46040	94320	53140	98770	34951	67210	47100	111740	99491	38830	47811	62680	61471	9300	84380	87180	27160	76860	15500	45560	99420	98781	38840	94920	84251	52400	142320	69990	31270	61600	139230	32820	66181	127270	102820	40630	128862	66140	17630	47440	70770	65291	73280	99620	58700	64340	26990	103861	45071	98080	62310	39510	45120	124890	82720	67590	127550	85651	106790	89160	71971	107240	73060	84380	43510	84700	82680	90690	51711	116350	67480	72950	22150	71660	98530	28050	23250	7780	87870	
