150

6350	3650

20	90

0	84690	65231	98270	54480	87460	45590	93790	55380	44850	94750	93930	8100	89630	52230	67960	74770	28530	72910	32730	92670	69620	56970	34260	20300	39730	98900	40550	88030	56750	78430	70580	23620	31360	19100	44920	89890	41480	93950	26470	82240	66910	68900	86100	72370	36080	76330	25420	41090	89450	46950	90450	30260	61381	13060	94170	73850	44550	99180	55780	93740	70680	48350	48940	89380	68391	61960	36300	64760	99270	93930	73070	58750	87000	95850	95260	41630	47260	66710	90920	94890	67680	23300	48641	72480	97771	24950	75520	34450	42840	15450	18160	28220	80090	94980	87170	51260	95030	81420	27850	99400	93990	83370	60700	20600	62820	78500	65070	79780	27990	74690	89850	81980	64790	86020	26000	62420	28980	44800	86770	62240	38290	80750	47990	8820	49970	39080	38890	53500	75261	85880	82471	99000	34250	50660	85820	82240	34950	21110	78050	87020	99560	86300	37230	74490	13420	45330	19590	82010	95500	75020	
84740	0	59500	184040	105460	49100	129870	171740	102440	102150	156620	43980	78030	111431	77820	64780	131220	110360	13080	55840	180610	22500	140860	56050	73670	96190	187950	118680	101130	41580	101050	75720	64100	58860	86250	101770	115470	83980	174340	101190	145160	28080	70650	121920	19790	62500	114030	109700	56680	127300	43350	151560	97710	104100	75320	105150	85120	60350	121280	40420	173821	52280	126310	126630	115890	112080	24890	108761	23460	142700	67550	118290	57230	175110	34320	90170	125910	38060	46430	171001	11900	33930	92700	87710	153280	142170	84370	153920	61540	120800	99730	67890	73730	6540	11990	49140	74730	175111	109060	92840	147790	169431	96850	126660	68480	125740	149220	138431	126480	66080	162630	154370	49030	23040	112200	59460	38110	66740	48570	174880	114520	107421	95030	42680	89060	127930	103240	120870	124761	65850	25460	126680	145210	98830	34420	60040	145160	94910	101940	13780	83870	98630	108920	101090	56890	97180	125250	67110	139280	183610	16200	
64940	59560	0	141960	55590	98373	99110	152741	50150	55440	104460	96410	62460	53180	25240	5530	138180	77960	49220	50790	145241	39920	103040	35200	46830	50710	150211	80330	43640	20890	42140	16360	49800	62530	52890	106170	58540	38340	152901	65090	147174	32880	98610	66870	39920	29060	60030	86150	24560	73300	30460	154964	94200	117020	52530	49830	112140	21510	62610	67410	130670	8240	87760	111351	58960	58080	56600	68620	39260	156050	108820	130390	84950	138311	87000	38960	100601	46270	14330	128000	70280	73292	57680	101390	131461	87980	49880	112330	32090	82450	74840	55520	77880	54360	70370	29150	90250	131020	52320	51920	93420	123350	38780	79030	66330	127230	142443	92350	72480	39300	127261	104180	92893	59370	55270	58890	71170	37580	25330	138081	64750	65530	36460	57900	62860	89580	103020	82761	78680	13410	43610	72680	90840	56200	39870	23390	147174	51220	70570	66210	30720	45600	50250	57420	89380	76750	106750	49850	88200	146811	67670	
97510	182080	139930	0	89680	182081	53960	67070	97270	86390	68690	193410	105340	148730	115660	141470	109170	72950	168930	129450	32410	164541	41840	125021	108020	93540	27630	64300	150240	145270	137750	136710	119040	128600	96330	102841	132080	104540	66350	80650	98950	158051	149641	112160	166161	122090	112480	80270	128090	102480	139741	104570	97700	121961	106790	156430	149051	126510	157181	153020	15130	147830	59250	70611	128310	100700	158680	74820	159961	129170	177431	120751	152451	23520	195330	160030	62790	143980	151280	14490	193352	167050	90590	121181	52200	91370	101170	28720	122240	61180	83110	115400	118070	177270	193442	166290	134201	18880	126410	91030	84050	30830	147320	70950	117840	93541	85500	49430	90750	117870	30820	60150	179041	161510	130210	123240	160280	115780	134191	21910	89470	78660	144660	145230	94310	54810	97051	62600	64100	145360	180920	94320	89180	87940	146890	156940	98950	92250	81810	177880	151790	163460	145400	87880	165231	90930	72850	114130	73430	19220	174770	
54100	105120	55130	90680	0	129513	59690	112920	8790	10850	51150	130682	59610	59120	32200	56670	122560	44970	93580	70520	98140	85480	51800	55420	47020	18100	102320	34350	61600	65320	48980	51210	60110	79240	37310	93990	46970	22300	113080	34680	120643	78820	119990	38620	86980	45520	28850	61530	50290	37110	64330	128433	78380	115481	50920	67790	126400	46560	68380	95010	79390	63230	36520	84210	44480	16320	88860	26720	84230	144502	138830	122160	106670	90420	124510	73620	67990	76280	68890	76720	115840	104432	32140	102741	91600	45300	37670	61050	47920	36290	51300	63110	80770	99920	115930	80940	103810	79740	39890	26380	47810	70460	59590	24570	72120	107952	115300	41010	26560	49900	80700	49190	123510	91690	45100	71980	101180	47580	58760	89120	9630	22820	57420	84730	46180	38420	87200	42080	27340	60540	98170	30000	45780	21440	74080	71590	120643	19600	40550	104020	65380	76310	56080	20330	119390	60000	80600	55750	34100	98570	103290	
87340	49010	97932	182490	130182	0	132470	146980	127552	126252	182952	14900	80410	144882	107512	103182	104360	115410	54800	66280	166480	65660	143850	75791	88690	120292	175440	127430	138732	79662	131922	110472	76780	57150	100540	78620	146852	108702	149780	113060	116980	69190	34500	150902	64720	85132	142502	110540	82052	155772	69412	122290	89210	75480	86880	144942	44660	87822	154082	38720	183630	94850	135230	112320	146732	139982	46001	122890	62930	106210	21860	89790	35530	163630	24360	135620	124520	53331	88660	179920	52380	27160	106740	60960	138970	170082	103470	164350	84642	129720	102330	72200	68280	54320	51730	94430	47980	184920	139202	111190	175592	187310	133312	147580	69160	100520	124000	153160	153582	85821	150690	178450	8070	44981	143042	64920	31450	88521	74542	164390	139242	124880	130792	47861	95700	136850	88840	125770	140380	108470	74470	154582	173012	117690	58382	105330	116980	118002	107990	35810	128512	143942	141552	120670	16770	97920	114160	79450	164902	172170	35450	
45650	130070	100200	53480	59790	132730	0	53220	67221	53621	82440	139310	53480	113522	77422	101890	66780	26420	118290	78110	47430	115000	18450	79160	62561	55421	53660	29840	113502	100801	102322	97912	69000	76740	52920	57160	105240	63652	53380	37510	65710	112290	101200	95840	117750	78321	85630	27480	84321	92910	92330	74171	45140	77690	57690	119642	100520	83370	122922	101160	55580	107270	27080	26890	102750	73040	107340	38631	110140	88870	128080	76480	100840	41760	141230	121612	10230	92640	108140	51870	140270	113060	47450	72650	31910	90540	58030	38780	78111	26340	32600	63540	65280	125470	140360	126882	85760	56870	99570	47890	90470	62360	108842	52440	65980	50480	55610	40850	79250	72411	29450	74040	127360	110170	103370	71380	107800	71211	88851	41530	61810	42481	106222	93370	45030	27030	48970	21720	41190	106482	131260	82820	90520	47680	96040	117532	65710	52100	35620	123430	113132	125232	110192	48411	116040	38140	24350	64590	73390	50260	120400	
91750	171690	151712	65890	111110	147120	51760	0	118501	104901	121890	160990	99580	165202	128702	153252	57060	77790	162840	121140	35440	163070	63330	127030	109341	106701	43710	81020	166402	150511	153602	149192	115780	113620	99851	73680	156650	114932	3220	88690	43420	162340	115590	148040	165820	128031	136950	69500	134031	144310	143660	47060	75370	82790	103790	172542	115080	134971	175322	136670	74900	159112	78260	44650	154160	124360	147850	89811	157840	72930	142470	74030	118400	46150	167020	181852	55290	135730	160331	69990	178471	140560	98630	87210	21750	139100	107421	68900	127821	77520	80460	109640	97800	169110	177411	178162	100150	78540	150980	100051	135570	89870	160122	103760	102940	51450	30450	84990	130650	120281	36750	112680	144240	149660	154780	111170	138490	119081	138561	47160	113130	93761	157502	130420	91130	77080	68910	72900	92370	157762	183840	134220	136910	99041	143490	168812	43420	103461	85390	159970	173322	182512	161472	99691	130430	82170	48420	110690	119870	47620	156860	
54560	102020	49700	97550	8000	126513	66210	119400	0	14000	58340	127682	59340	53690	26770	51240	123510	47290	90480	67980	105010	82380	58670	52420	44480	18210	109190	41220	56170	62220	43550	45780	57570	76700	37450	94590	43690	19300	119560	37000	122963	75720	117450	36490	83880	42520	26720	63850	47290	38300	61330	130753	78980	115941	49070	62360	125700	43460	62950	92010	86260	57800	43390	86530	41200	17130	85860	29040	81130	146822	135830	122760	104130	97290	121510	68190	71200	73280	63460	83590	112740	101432	32600	103201	98120	46520	35460	67920	44920	43160	53620	60570	80500	96820	112830	75510	103540	86610	35670	26840	51970	77990	54160	31440	71850	110272	118232	47880	30240	47140	87570	56720	120510	88690	40990	69440	98180	44820	55760	95990	17160	25140	51990	81730	46640	45290	87800	48750	34210	55110	92740	31220	49380	23280	71080	66160	122963	20060	42870	101020	59950	70880	50650	22490	116390	60600	82920	53210	41630	105440	100290	
44590	101680	54280	87590	10590	125523	53390	106580	14490	0	58260	126692	50570	63740	30010	55820	111960	34470	90080	63760	95040	82040	48700	50940	40260	10410	99220	28490	65250	61880	52760	51060	53350	72100	28270	83490	53651	18890	106740	24180	110143	75380	112410	45301	83540	41530	35531	51030	46650	46440	60530	117933	67880	105100	41880	71440	117360	43120	72770	90530	76300	62180	33420	73710	51161	25650	84870	16220	80730	134002	134710	111640	99530	87320	120520	73790	58380	72290	66830	73630	112400	100442	22630	93231	85300	54630	29190	57960	43440	31520	40800	55970	71730	96480	112490	80100	94770	76650	46550	17510	56850	68980	61080	24920	63080	96850	104910	37980	35890	43770	77600	55050	119520	87700	51781	64840	97190	41450	54960	86020	18360	12320	58460	80250	36670	35320	76700	35930	24310	59700	97120	39330	54820	10940	70090	70750	110143	11120	30050	100030	65550	77220	60410	9830	115270	49500	70100	48990	41210	95470	99300	
94910	156070	103980	68980	51130	182233	82820	123180	58500	57910	0	183402	102740	93900	81310	105520	150360	76420	144090	118800	99681	135800	66010	105740	96470	67890	94310	61790	99210	115640	87880	100060	108390	125880	83270	129320	73790	72620	123340	70930	149290	129140	167010	52310	137300	95840	53810	94930	100610	40980	114650	157781	113710	151650	96140	105400	169260	96880	96930	145330	54040	112080	60920	108740	69230	47900	139370	59270	134550	174290	191570	157360	153270	87200	177230	117341	92500	126600	117740	59120	166790	154942	77530	140570	104540	26730	85780	53630	98240	62490	85650	110230	123130	150480	166880	129790	146170	49830	70290	73590	15740	38290	97200	36290	115240	133570	138190	42730	32490	100050	85450	12500	175100	142200	72520	119100	151690	97730	109080	85590	42480	58790	95030	135050	87700	59610	121070	69200	46760	109390	147020	35170	22310	68290	124400	120440	149290	68600	75390	155480	110631	113920	92040	67180	172130	95660	106620	103480	17620	85900	153800	
93520	44070	96930	193470	131161	14970	138650	160820	128531	127231	183931	0	86590	145861	108491	102070	118200	121590	49860	67770	180560	60720	152060	76730	89990	121271	189520	133110	138951	77480	132901	111451	78080	62850	102740	92460	147831	109681	163620	115620	130820	64250	48340	151881	59780	86111	143481	117830	83031	156751	70391	136130	102980	89320	89300	144510	58780	88801	155061	40850	191000	89910	140740	126160	147711	140961	44720	125450	57990	120480	35980	103630	48760	177710	10860	129530	134130	54270	83720	187290	38880	26820	108980	74800	152810	171061	104770	171080	85621	135230	108510	77260	77720	49380	38230	89490	61820	192290	140181	113430	176571	191561	134291	151741	75340	114360	137840	159430	154561	86760	164770	181971	20210	42560	144021	69540	33590	89460	75521	178470	140221	127440	131771	48800	101880	142360	102680	131950	143480	103530	68780	155561	173991	119930	59361	100390	130820	118981	114170	30730	123230	137990	142531	122810	30610	104100	128000	81090	165881	186250	31320	
8200	77980	62221	106010	60200	80330	53330	101530	59580	50940	102490	86800	0	88120	50310	65301	76970	36270	66440	26230	100410	63150	64710	27940	18540	45450	106640	48290	86110	50430	76890	68660	17150	24230	23190	44720	89180	44120	101690	34210	84440	60440	62170	89540	65900	33580	79770	33160	38080	92890	40480	92650	32460	57601	11300	92250	67120	42050	97670	48650	101480	66200	56090	56680	88670	72500	55030	44040	58290	96631	86800	70971	51620	94740	88720	93340	49370	40330	60390	98660	88180	60550	29390	44861	80220	101890	29040	83260	31440	50580	23190	11690	21490	73620	88011	80850	44530	102770	80710	33840	106230	101730	81450	68440	12840	65020	86240	72810	85500	24080	82430	97590	74850	57860	85310	18870	55290	27220	38480	94510	67230	46030	78830	40860	16560	57710	41280	46630	61240	72251	79410	86590	104200	40340	44190	79560	84440	40680	28850	71000	85100	97640	84760	43320	67360	20570	53070	13270	89750	103240	67890	
