150

6350	3650

20	90

0	65870	85121	39070	48790	52990	98760	89910	95410	54320	75010	24130	45960	21910	54050	16970	72740	28230	61530	78930	76420	58690	16300	15620	27420	57890	35390	82060	54970	72970	40090	90470	65450	47100	61180	74870	43460	43770	52150	26510	36910	49951	26390	99980	58270	33610	73690	69360	56780	39540	98880	59700	19840	49860	84040	76950	56960	16540	44120	99241	92951	52340	19440	79020	73430	62190	95790	40360	75260	51590	45510	19530	55730	86630	25160	97120	54800	47130	26630	22590	90751	35110	51750	92660	5690	19050	33230	18580	38460	56800	32240	18200	99911	56870	42730	61970	58680	69410	85260	59760	26390	59790	89990	60190	12370	65190	46310	92420	30680	13080	73860	42520	54660	73370	48900	55350	59590	20130	34800	60730	57830	41720	38510	37420	97250	10350	67290	48100	32530	80030	96930	94980	39480	62360	81650	41920	68380	83341	99980	61440	36360	57220	95781	90621	24890	41090	35620	43990	57820	53720	73290	
65270	0	83580	28460	111200	76830	109620	132111	85100	52340	38400	50180	54740	55900	17800	59700	116900	59230	82740	71040	15380	63790	78300	52380	41810	73200	86900	126220	28910	78470	58050	76430	38890	75260	86490	30020	40500	48490	48690	77520	80700	28140	64080	60910	49210	48950	117850	83760	55180	59440	62470	62780	73630	93700	84430	91350	47530	78870	59620	41260	89200	38810	48290	18460	16660	53040	95180	68530	15760	66900	52780	59820	49100	89240	62590	129180	85980	62000	64320	54960	86410	72970	54870	73630	63220	73460	45140	50760	59860	70840	61080	80530	96160	44160	44460	79890	73080	93920	101170	103920	64080	24740	122050	97960	62480	8610	46500	107200	61420	54660	105700	32220	45350	55970	60690	22870	103750	82130	70400	12040	82930	85510	38140	55060	102310	72350	85670	79280	75770	78730	112010	68930	63150	67860	80970	58290	99560	78600	101700	6150	94210	31530	91290	89210	87900	46790	31380	72010	58060	60060	87690	
84931	83700	0	68340	130451	56700	32030	99151	19920	34570	116430	85981	42021	63801	86060	68711	94790	59911	48180	15420	81130	29690	97141	84121	65930	45460	83370	100870	97530	24360	49151	26780	49290	118171	51930	61890	53630	45740	40120	108161	71000	59230	64360	141720	35340	56841	96460	37730	31740	104391	142790	27881	101491	71140	6040	37951	37290	93341	46901	119420	9070	47680	71141	98660	97470	30590	11740	111431	98220	43430	41131	68731	36050	13810	63851	169701	125871	42100	61250	64831	7410	62410	35581	33200	79921	79660	59040	72601	104351	125771	57361	95001	15330	39710	49470	46580	40930	53921	42570	82180	64360	60620	162571	65580	73721	88660	42220	31810	98831	81401	144931	85570	40030	43550	40750	92880	82010	100041	57650	87460	50330	72920	56830	49341	24470	92001	43070	119171	67910	144190	38910	145180	49400	27960	4770	47911	139451	6340	20590	78950	95860	54040	12440	6410	99370	51670	74400	115061	30290	34871	39231	
38680	28620	68280	0	85170	52040	90110	105692	73680	34630	52990	29650	33640	27770	21670	31570	88770	30910	61640	58370	37490	43840	52420	31090	13640	52100	58770	98090	31930	58520	33260	65010	31870	59240	64980	35940	18340	25490	32050	58710	52570	12870	35950	81580	37150	20630	89720	62660	37090	43420	80480	44690	54580	65890	68290	70250	35190	52660	35970	64331	76030	24390	20300	44110	38520	40980	79880	52510	40350	45800	31680	31690	35170	72000	34460	112500	69220	40900	36190	26830	73240	45590	34920	67200	35230	45470	16820	22770	43840	63070	32760	54320	82990	32100	19950	58790	51980	72820	80070	75790	35950	20860	105370	73630	34490	30280	26520	86400	42370	31570	88280	22130	31770	45730	39590	26730	75620	56250	43020	26660	60860	57380	12250	30270	82800	46470	64570	62520	47640	80760	90910	79360	38360	47910	65120	34640	82800	65430	84460	23630	66220	21250	78120	74550	60000	21970	11820	55990	39970	39060	66590	
48920	119720	130381	87620	0	96291	118040	36010	147690	101640	118130	63300	91220	66220	107790	62320	75490	72540	98421	125340	130270	103950	34530	61410	75740	105010	70030	85390	99080	122151	85350	139020	117690	67460	95480	127890	92010	91180	99820	46310	78830	100080	70520	138620	106820	81930	86040	108031	102690	59900	137520	104960	39660	73800	129300	113511	105510	44600	89380	145790	138211	101970	66010	131070	122770	109990	136080	60720	126940	96850	90770	63840	103530	138871	69470	128780	83240	92390	70940	68240	136011	98791	97010	141210	51450	59880	80850	65150	58820	86320	76800	46260	145171	105420	91280	99341	105800	100411	104620	85990	70520	110350	121280	75450	58130	111600	93810	113900	51040	58870	103380	91790	103210	121920	94160	104610	96430	38720	101991	114621	95201	81270	87060	82680	120770	39080	104181	76540	76180	116160	107250	133260	84740	107620	126910	87180	97900	128601	127070	114890	69640	106930	141041	135881	55440	89410	84550	64350	103080	98980	111251	
53120	77400	56250	52800	117610	0	49860	59481	71891	34860	103050	58870	22970	34670	72181	37970	45250	29190	13000	54680	82970	28440	64680	56460	43880	11710	31550	54030	81990	31920	19240	71910	55940	91060	13390	70490	38090	30710	37040	75810	21080	49550	28950	131120	42030	34040	46200	21450	33650	77280	130020	32760	69140	21390	50370	28360	41450	56340	23670	115922	62510	42450	43510	94730	90111	42020	61270	84320	91941	16080	25090	35130	39290	49890	30390	141430	98760	15750	27260	35700	62990	19810	28200	76480	48110	42250	38560	44940	77240	98660	24640	57320	68710	43600	33080	12410	15540	22600	36360	32270	28950	57470	134300	22310	41910	81820	32080	43520	71720	53410	117820	69480	41390	58230	18650	77340	32100	67580	19110	77411	9270	20320	41290	21950	50430	60120	18390	92060	22680	118320	48030	126120	14710	32110	52880	21470	112340	57081	56180	72410	43670	50890	66530	59850	54800	31870	56800	87950	33990	23540	24680	
98850	109680	31330	90420	159900	50270	0	79270	50410	58460	140670	104270	59430	80070	109801	83610	83470	74590	38330	45540	111650	46610	109580	101860	87100	44550	74760	86160	119610	31580	62750	57580	78230	136510	41400	92410	75710	66300	64010	120710	65950	83000	76010	167820	61780	77260	86100	30170	55430	122680	168160	47520	114010	61130	28130	23740	62790	101210	63330	148600	33310	72890	88910	126470	123450	57850	21820	129720	124200	47960	60810	80770	60780	23770	76030	188040	144210	54370	72900	81100	37420	67490	55910	64000	93840	87120	80740	90340	122640	144060	70040	102220	34380	65640	71550	39090	41700	38220	22750	72170	76010	86600	180910	52860	87880	114640	64540	6610	117120	99140	163270	107650	65240	74070	55300	114960	72000	112480	67600	113440	42150	64420	78910	65460	7440	104990	32260	137510	67550	163770	11300	167040	60430	44880	32370	64980	157790	37410	12480	104930	86880	80020	36600	31050	99700	73750	96480	133400	52660	52110	26520	
89460	133441	98720	105650	35870	60091	78890	0	116881	93860	150420	104260	80871	78670	123361	78820	40740	79030	56850	107241	139491	82690	93150	95750	95550	66010	55960	33810	129580	76780	75281	122411	112611	124870	55810	127161	94131	86751	95201	104280	55650	105591	70460	176660	100050	90081	44600	61980	91370	117310	175560	87220	97610	40890	93571	63440	99470	84810	79711	167102	105711	99121	89050	146881	141291	99120	94540	118130	143121	72530	83251	75860	97310	91160	73880	178050	132570	74801	71300	80690	106191	61210	87240	128501	84450	74990	94601	90480	116230	134570	75800	85790	109240	100451	89121	58870	68170	46290	59560	43920	70460	114141	170920	42550	80830	133051	89381	73830	108450	92580	151630	115520	98241	116180	77701	126510	49140	96050	64410	128591	59001	52320	97331	77991	81170	88590	56480	125870	60690	157800	68100	171660	70751	86160	96391	77511	146150	102071	87480	128451	68080	107561	109731	101720	80930	87911	105290	121760	88990	81510	61610	
95650	85230	19870	73720	142140	71191	50340	116801	0	42580	117960	93091	53950	75890	88270	80800	113090	72000	65830	19540	79260	43101	109390	93350	72850	60781	97201	118650	101900	42010	61240	12080	47750	125481	69580	60020	59560	53440	44290	119600	84781	61710	77350	141430	39330	65830	114760	55380	39750	111721	142990	40280	112930	88790	25350	55601	41280	105960	58830	117550	18230	50100	80390	96790	99000	34580	29820	118741	97090	57661	52570	80820	40040	32970	75940	181381	133181	55881	74240	76920	13210	76191	45600	18500	92170	93180	65960	81850	111681	133101	69450	107620	19070	42530	56390	64230	58580	71571	61720	100480	77350	62100	173881	83230	85970	90190	50230	50960	106161	90650	152241	92490	44020	42010	54531	95640	100310	112660	71431	88990	67980	87971	63750	61430	43620	103440	60720	126481	81691	151110	58060	148850	63181	43010	21520	60000	146761	14880	38700	80480	109691	55570	15390	19440	112260	58590	81320	122371	41400	47761	56881	
54680	52520	34570	34670	101170	34930	58640	93291	42950	0	84710	52501	14270	35130	52150	40040	79750	31240	38170	26060	55790	12330	68420	52450	32260	28960	59110	88530	63860	27050	21510	41410	23970	84671	41920	41310	19960	12070	6500	78630	47480	25180	37620	110000	8110	24860	80700	35520	3600	70911	111070	11200	71960	55890	34580	42260	7530	64670	19150	91561	42320	15020	39470	69850	65750	11170	46170	77931	67150	22790	12260	40060	5370	38290	35180	136201	92371	19620	34430	36160	39530	38230	7020	43600	51250	52920	25370	40930	70871	92291	28690	66330	49280	10260	15800	35320	28470	49350	52350	66770	37620	30290	129071	55580	45050	56940	8550	56220	65351	49730	111431	51900	9370	24310	18270	59210	66600	71370	34130	55640	38360	50670	23160	20820	51330	62470	39700	85671	44390	110300	62920	111290	26000	16820	31410	20270	105951	31720	50750	47530	70330	23710	44410	40840	70970	18000	40730	81561	6480	12360	38970	
